seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType
chr1	479203	479252	50	*	38	137	0.277372262773723	58	131	0.442748091603053	4	CHG	1	0.00872237224475941	gain
chr1	481803	481852	50	*	15	126	0.119047619047619	33	114	0.289473684210526	4	CHG	1	0.0027847920790899	gain
chr1	585603	585652	50	*	48	123	0.390243902439024	57	101	0.564356435643564	3	CHG	1	0.0149788776116135	gain
chr1	652853	652902	50	*	69	90	0.766666666666667	30	53	0.566037735849057	3	CHG	-1	0.0192036251635819	loss
chr1	705553	705602	50	*	13	49	0.26530612244898	2	54	0.037037037037037	3	CHG	-1	0.00326407930530057	loss
chr1	780203	780252	50	*	18	92	0.195652173913043	5	133	0.037593984962406	4	CHG	-1	0.0006615820386787	loss
chr1	841803	841852	50	*	4	73	0.0547945205479452	20	96	0.208333333333333	3	CHG	1	0.0104312656300621	gain
chr1	843353	843402	50	*	40	138	0.289855072463768	115	146	0.787671232876712	4	CHG	1	1.21938229662845e-15	gain
chr1	851553	851602	50	*	23	38	0.605263157894737	38	45	0.844444444444444	4	CHG	1	0.026865302665537	gain
chr1	892653	892702	50	*	20	93	0.21505376344086	43	116	0.370689655172414	4	CHG	1	0.0198818349352293	gain
chr1	895003	895052	50	*	18	121	0.148760330578512	38	122	0.311475409836066	3	CHG	1	0.00660399621058025	gain
chr1	951653	951702	50	*	45	119	0.378151260504202	59	109	0.541284403669725	4	CHG	1	0.0205950962043784	gain
chr1	1050653	1050702	50	*	112	121	0.925619834710744	102	136	0.75	4	CHG	-1	0.000627298260654012	loss
chr1	1138603	1138652	50	*	49	83	0.590361445783133	54	124	0.435483870967742	4	CHG	-1	0.0352188796583395	loss
chr1	1221453	1221502	50	*	104	145	0.717241379310345	64	115	0.556521739130435	4	CHG	-1	0.0130108595710615	loss
chr1	1271903	1271952	50	*	18	149	0.120805369127517	72	156	0.461538461538462	4	CHG	1	9.03271008146066e-10	gain
chr1	1336603	1336652	50	*	34	46	0.739130434782609	43	47	0.914893617021277	4	CHG	1	0.032116455653559	gain
chr1	1337053	1337102	50	*	17	31	0.548387096774194	30	38	0.789473684210526	3	CHG	1	0.0408243605332095	gain
chr1	1511253	1511302	50	*	52	131	0.396946564885496	30	123	0.24390243902439	4	CHG	-1	0.0149788776116135	loss
chr1	1876053	1876102	50	*	40	160	0.25	12	149	0.0805369127516778	4	CHG	-1	0.00027171356396634	loss
chr1	1902003	1902052	50	*	33	221	0.149321266968326	84	242	0.347107438016529	6	CHG	1	9.35019684043287e-06	gain
chr1	1983803	1983852	50	*	70	95	0.736842105263158	71	139	0.510791366906475	4	CHG	-1	0.00174722555118384	loss
chr1	1995803	1995852	50	*	52	106	0.490566037735849	10	85	0.117647058823529	4	CHG	-1	3.69613058329365e-07	loss
chr1	2070003	2070052	50	*	79	116	0.681034482758621	60	115	0.521739130434783	4	CHG	-1	0.0197531489021002	loss
chr1	2104053	2104102	50	*	38	73	0.520547945205479	50	72	0.694444444444444	3	CHG	1	0.0414856039855229	gain
chr1	2150953	2151002	50	*	76	110	0.690909090909091	84	96	0.875	3	CHG	1	0.00474449623974079	gain
chr1	2239353	2239402	50	*	9	120	0.075	48	129	0.372093023255814	4	CHG	1	1.69547517194555e-07	gain
chr1	2294803	2294852	50	*	28	99	0.282828282828283	9	94	0.0957446808510638	3	CHG	-1	0.00243872849369194	loss
chr1	2316303	2316352	50	*	60	121	0.495867768595041	78	117	0.666666666666667	4	CHG	1	0.0127743335842614	gain
chr1	2425553	2425602	50	*	72	81	0.888888888888889	61	84	0.726190476190476	3	CHG	-1	0.014412159404677	loss
chr1	2708553	2708602	50	*	99	159	0.622641509433962	129	163	0.791411042944785	6	CHG	1	0.00236825631815315	gain
chr1	2721803	2721852	50	*	65	106	0.613207547169811	54	68	0.794117647058823	3	CHG	1	0.0170402235661404	gain
chr1	2890653	2890702	50	*	99	135	0.733333333333333	108	122	0.885245901639344	4	CHG	1	0.00510945501990029	gain
chr1	2896603	2896652	50	*	2	139	0.0143884892086331	29	115	0.252173913043478	4	CHG	1	6.24773910801832e-08	gain
chr1	2942753	2942802	50	*	7	98	0.0714285714285714	31	112	0.276785714285714	4	CHG	1	0.000447734354487416	gain
chr1	2952103	2952152	50	*	51	101	0.504950495049505	87	124	0.701612903225806	4	CHG	1	0.00680679580404848	gain
chr1	3021503	3021552	50	*	68	93	0.731182795698925	89	98	0.908163265306122	3	CHG	1	0.00446430570771815	gain
chr1	3025053	3025102	50	*	104	135	0.77037037037037	89	147	0.605442176870748	4	CHG	-1	0.00606929506297959	loss
chr1	3035403	3035452	50	*	69	91	0.758241758241758	103	113	0.911504424778761	4	CHG	1	0.0064707156418065	gain
chr1	3036853	3036952	100	*	127	258	0.492248062015504	160	229	0.698689956331878	8	CHG	1	2.65278821060786e-05	gain
chr1	3039053	3039102	50	*	63	84	0.75	76	83	0.91566265060241	5	CHG	1	0.0101189069965206	gain
chr1	3051403	3051452	50	*	91	182	0.5	124	162	0.765432098765432	5	CHG	1	4.02435416810712e-06	gain
chr1	3052353	3052402	50	*	62	97	0.639175257731959	44	93	0.473118279569892	4	CHG	-1	0.030686871967218	loss
chr1	3052553	3052602	50	*	118	172	0.686046511627907	93	176	0.528409090909091	6	CHG	-1	0.00584389396984064	loss
chr1	3053403	3053452	50	*	66	137	0.481751824817518	43	130	0.330769230769231	4	CHG	-1	0.0172910150855283	loss
chr1	3054453	3054502	50	*	17	147	0.115646258503401	38	143	0.265734265734266	4	CHG	1	0.0034170171614821	gain
chr1	3074453	3074502	50	*	41	171	0.239766081871345	12	169	0.0710059171597633	8	CHG	-1	0.000103414621896489	loss
chr1	3079203	3079252	50	*	8	87	0.0919540229885057	37	99	0.373737373737374	4	CHG	1	5.81123625886151e-06	gain
chr1	3079553	3079752	200	*	34	162	0.209876543209877	93	237	0.392405063291139	8	CHG	1	0.000122288516598564	gain
chr1	3082853	3082902	50	*	26	147	0.17687074829932	71	214	0.331775700934579	12	CHG	1	0.00266281190778019	gain
chr1	3093353	3093402	50	*	57	136	0.419117647058824	99	148	0.668918918918919	5	CHG	1	0.000139229322970504	gain
chr1	3102053	3102102	50	*	91	130	0.7	93	171	0.543859649122807	4	CHG	-1	0.00996013190189469	loss
chr1	3107353	3107402	50	*	22	94	0.234042553191489	7	100	0.07	4	CHG	-1	0.00439680890016167	loss
chr1	3107853	3107902	50	*	54	144	0.375	19	134	0.141791044776119	4	CHG	-1	6.06135818430644e-05	loss
chr1	3110453	3110502	50	*	24	131	0.183206106870229	1	121	0.00826446280991736	4	CHG	-1	6.60929228220296e-06	loss
chr1	3114453	3114502	50	*	5	113	0.0442477876106195	30	131	0.229007633587786	5	CHG	1	0.000160400018702334	gain
chr1	3125003	3125052	50	*	54	116	0.46551724137931	67	92	0.728260869565217	4	CHG	1	0.000506036492219872	gain
chr1	3187753	3187802	50	*	10	138	0.072463768115942	43	163	0.263803680981595	4	CHG	1	7.91787903938283e-05	gain
chr1	3188753	3188802	50	*	44	129	0.341085271317829	10	87	0.114942528735632	4	CHG	-1	0.000651798613351584	loss
chr1	3214403	3214452	50	*	49	55	0.890909090909091	20	34	0.588235294117647	4	CHG	-1	0.00332179876429741	loss
chr1	3215053	3215102	50	*	25	149	0.167785234899329	61	179	0.340782122905028	5	CHG	1	0.00120535722795279	gain
chr1	3232103	3232152	50	*	25	53	0.471698113207547	17	83	0.204819277108434	3	CHG	-1	0.00301132994523667	loss
chr1	3242953	3243002	50	*	30	157	0.191082802547771	84	192	0.4375	4	CHG	1	9.51128596937546e-06	gain
chr1	3245553	3245602	50	*	27	92	0.293478260869565	14	105	0.133333333333333	4	CHG	-1	0.0119194599097874	loss
chr1	3260453	3260502	50	*	101	179	0.564245810055866	80	217	0.368663594470046	6	CHG	-1	0.000440139487556987	loss
chr1	3268553	3268602	50	*	31	110	0.281818181818182	12	115	0.104347826086957	4	CHG	-1	0.0026694406007803	loss
chr1	3269203	3269252	50	*	15	95	0.157894736842105	31	91	0.340659340659341	4	CHG	1	0.00990989366048656	gain
chr1	3270353	3270402	50	*	40	112	0.357142857142857	9	78	0.115384615384615	3	CHG	-1	0.000613770069960567	loss
chr1	3275903	3275952	50	*	46	194	0.237113402061856	64	162	0.395061728395062	6	CHG	1	0.00394169936788113	gain
chr1	3310003	3310052	50	*	14	57	0.245614035087719	41	95	0.431578947368421	4	CHG	1	0.0272148367411979	gain
chr1	3310953	3311002	50	*	46	97	0.474226804123711	35	108	0.324074074074074	4	CHG	-1	0.0340752715208936	loss
chr1	3315403	3315452	50	*	22	80	0.275	10	109	0.0917431192660551	3	CHG	-1	0.00325274736904142	loss
chr1	3316053	3316102	50	*	54	70	0.771428571428571	24	58	0.413793103448276	3	CHG	-1	0.000235086764279225	loss
chr1	3316853	3316902	50	*	38	95	0.4	12	65	0.184615384615385	4	CHG	-1	0.0087388132941974	loss
chr1	3317253	3317402	150	*	141	441	0.319727891156463	174	335	0.519402985074627	12	CHG	1	3.66583941996316e-07	gain
chr1	3320603	3320652	50	*	48	88	0.545454545454545	66	82	0.804878048780488	3	CHG	1	0.00103931330612962	gain
chr1	3365553	3365602	50	*	35	102	0.343137254901961	46	91	0.505494505494505	3	CHG	1	0.0308029581343843	gain
chr1	3367603	3367652	50	*	16	145	0.110344827586207	50	162	0.308641975308642	4	CHG	1	0.000123004717902594	gain
chr1	3495953	3496002	50	*	37	59	0.627118644067797	28	69	0.405797101449275	3	CHG	-1	0.0181299286940205	loss
chr1	4061303	4061352	50	*	45	94	0.478723404255319	62	95	0.652631578947368	3	CHG	1	0.0229269681969902	gain
chr1	4121953	4122002	50	*	73	116	0.629310344827586	58	73	0.794520547945205	3	CHG	1	0.0263098022282511	gain
chr1	4122353	4122402	50	*	71	116	0.612068965517241	101	128	0.7890625	5	CHG	1	0.00591295632471671	gain
chr1	4154203	4154252	50	*	17	95	0.178947368421053	31	89	0.348314606741573	3	CHG	1	0.0157312537630139	gain
chr1	4250403	4250452	50	*	45	54	0.833333333333333	28	28	1	3	CHG	1	0.027632919059319	gain
chr1	4739553	4739602	50	*	46	93	0.494623655913978	48	59	0.813559322033898	3	CHG	1	0.000313261672835953	gain
chr1	4895203	4895252	50	*	43	117	0.367521367521368	43	82	0.524390243902439	3	CHG	1	0.0323994785673863	gain
chr1	4980753	4980802	50	*	100	157	0.636942675159236	127	157	0.808917197452229	4	CHG	1	0.00244522138758983	gain
chr1	4999503	4999552	50	*	1	108	0.00925925925925926	29	123	0.235772357723577	4	CHG	1	5.51495367464738e-07	gain
chr1	5122303	5122352	50	*	44	64	0.6875	51	59	0.864406779661017	3	CHG	1	0.0324311464054518	gain
chr1	5527503	5527552	50	*	17	94	0.180851063829787	41	117	0.35042735042735	3	CHG	1	0.0120831785119841	gain
chr1	5586303	5586352	50	*	129	162	0.796296296296296	91	144	0.631944444444444	6	CHG	-1	0.00446239870904166	loss
chr1	5615953	5616002	50	*	48	85	0.564705882352941	65	86	0.755813953488372	3	CHG	1	0.0140561581994317	gain
chr1	5618753	5618802	50	*	91	99	0.919191919191919	67	89	0.752808988764045	4	CHG	-1	0.00497079912547888	loss
chr1	5620653	5620702	50	*	67	85	0.788235294117647	92	147	0.625850340136054	5	CHG	-1	0.0166678571717375	loss
chr1	5670853	5670902	50	*	38	119	0.319327731092437	56	119	0.470588235294118	6	CHG	1	0.027204519713533	gain
chr1	5820503	5820552	50	*	49	69	0.710144927536232	73	78	0.935897435897436	8	CHG	1	0.00101721129734469	gain
chr1	5839503	5839552	50	*	62	94	0.659574468085106	73	90	0.811111111111111	3	CHG	1	0.0317793403362282	gain
chr1	5947503	5947552	50	*	28	145	0.193103448275862	36	104	0.346153846153846	4	CHG	1	0.0120478447757264	gain
chr1	6144653	6144702	50	*	25	87	0.28735632183908	30	66	0.454545454545455	3	CHG	1	0.0415130591652888	gain
chr1	6238703	6238752	50	*	31	121	0.256198347107438	62	141	0.439716312056738	4	CHG	1	0.00549152445223515	gain
chr1	6268153	6268202	50	*	19	88	0.215909090909091	32	87	0.367816091954023	3	CHG	1	0.0331294559728027	gain
chr1	6322303	6322352	50	*	28	54	0.518518518518518	11	40	0.275	3	CHG	-1	0.0247202561256098	loss
chr1	6403253	6403302	50	*	62	127	0.488188976377953	64	99	0.646464646464647	4	CHG	1	0.0252866111978886	gain
chr1	6459303	6459352	50	*	45	76	0.592105263157895	37	88	0.420454545454545	6	CHG	-1	0.0415671917020535	loss
chr1	6538153	6538202	50	*	40	89	0.449438202247191	63	102	0.617647058823529	3	CHG	1	0.0311749386237253	gain
chr1	6549303	6549352	50	*	23	80	0.2875	47	88	0.534090909090909	3	CHG	1	0.00369675266926981	gain
chr1	6566153	6566202	50	*	75	99	0.757575757575758	78	84	0.928571428571429	4	CHG	1	0.00471988164883089	gain
chr1	6567753	6567802	50	*	4	89	0.0449438202247191	13	63	0.206349206349206	3	CHG	1	0.00589233660943028	gain
chr1	6643453	6643502	50	*	28	48	0.583333333333333	44	56	0.785714285714286	4	CHG	1	0.035025012072092	gain
chr1	7017503	7017552	50	*	24	61	0.39344262295082	33	55	0.6	3	CHG	1	0.040668457774369	gain
chr1	7043103	7043152	50	*	75	93	0.806451612903226	45	71	0.633802816901408	3	CHG	-1	0.0240036905787641	loss
chr1	7132403	7132452	50	*	54	77	0.701298701298701	48	53	0.905660377358491	4	CHG	1	0.00864092769055546	gain
chr1	7139453	7139502	50	*	20	55	0.363636363636364	8	51	0.156862745098039	4	CHG	-1	0.0292264059665841	loss
chr1	7363203	7363252	50	*	20	147	0.136054421768707	46	138	0.333333333333333	4	CHG	1	0.000329452464547886	gain
chr1	7470503	7470852	350	*	330	738	0.447154471544715	191	749	0.255006675567423	27	CHG	-1	4.96835926695369e-13	loss
chr1	7595753	7595802	50	*	102	119	0.857142857142857	48	87	0.551724137931034	4	CHG	-1	1.17054044210512e-05	loss
chr1	7604903	7604952	50	*	50	116	0.431034482758621	65	99	0.656565656565657	3	CHG	1	0.00255161613059493	gain
chr1	7834003	7834052	50	*	29	67	0.432835820895522	40	60	0.666666666666667	3	CHG	1	0.0164466251995812	gain
chr1	7884453	7884502	50	*	96	99	0.96969696969697	112	140	0.8	4	CHG	-1	0.000264884109092869	loss
chr1	7944153	7944302	150	*	111	191	0.581151832460733	153	192	0.796875	9	CHG	1	3.52358429634486e-05	gain
chr1	8034553	8034602	50	*	45	65	0.692307692307692	38	77	0.493506493506494	3	CHG	-1	0.0218868625293072	loss
chr1	8041553	8041602	50	*	105	114	0.921052631578947	66	86	0.767441860465116	3	CHG	-1	0.00701238175936653	loss
chr1	8043353	8043402	50	*	16	121	0.132231404958678	26	91	0.285714285714286	4	CHG	1	0.0125242753907593	gain
chr1	8043503	8043552	50	*	21	167	0.125748502994012	42	142	0.295774647887324	4	CHG	1	0.0010560154405332	gain
chr1	8061203	8061252	50	*	72	86	0.837209302325581	87	135	0.644444444444444	4	CHG	-1	0.00432625048189569	loss
chr1	8066603	8066652	50	*	54	142	0.380281690140845	82	152	0.539473684210526	6	CHG	1	0.0110500856291345	gain
chr1	8071153	8071202	50	*	37	80	0.4625	36	121	0.297520661157025	4	CHG	-1	0.0274779898858253	loss
chr1	8075253	8075302	50	*	25	122	0.204918032786885	37	100	0.37	4	CHG	1	0.0109535783300098	gain
chr1	8124653	8124702	50	*	64	104	0.615384615384615	52	117	0.444444444444444	3	CHG	-1	0.0191358569552013	loss
chr1	8156303	8156352	50	*	139	223	0.623318385650224	90	113	0.79646017699115	8	CHG	1	0.0029626728591369	gain
chr1	8256353	8256402	50	*	7	150	0.0466666666666667	35	120	0.291666666666667	5	CHG	1	4.91417702310125e-07	gain
chr1	8271453	8271502	50	*	50	73	0.684931506849315	42	49	0.857142857142857	3	CHG	1	0.0352253156368429	gain
chr1	8305003	8305052	50	*	40	87	0.459770114942529	22	118	0.186440677966102	3	CHG	-1	0.000152159443182519	loss
chr1	8354353	8354402	50	*	4	121	0.0330578512396694	22	118	0.186440677966102	4	CHG	1	0.000459824125936795	gain
chr1	8355553	8355602	50	*	89	120	0.741666666666667	75	128	0.5859375	4	CHG	-1	0.0151145687299297	loss
chr1	8358003	8358052	50	*	28	135	0.207407407407407	9	158	0.0569620253164557	4	CHG	-1	0.000539943998091456	loss
chr1	8358953	8359002	50	*	50	59	0.847457627118644	83	133	0.62406015037594	4	CHG	-1	0.00444213172483047	loss
chr1	8361853	8361902	50	*	85	157	0.54140127388535	59	152	0.388157894736842	5	CHG	-1	0.0126849407566504	loss
chr1	8369803	8369852	50	*	39	97	0.402061855670103	78	129	0.604651162790698	5	CHG	1	0.00590630102358294	gain
chr1	8372753	8372802	50	*	68	166	0.409638554216867	78	134	0.582089552238806	4	CHG	1	0.00669208519925144	gain
chr1	8376253	8376302	50	*	53	121	0.43801652892562	15	110	0.136363636363636	4	CHG	-1	5.19725353221204e-06	loss
chr1	8413403	8413452	50	*	58	76	0.763157894736842	47	81	0.580246913580247	4	CHG	-1	0.0217809676125336	loss
chr1	8415403	8415452	50	*	69	106	0.650943396226415	77	94	0.819148936170213	6	CHG	1	0.0145602709839164	gain
chr1	8430903	8430952	50	*	57	126	0.452380952380952	80	113	0.707964601769911	4	CHG	1	0.000328218498338807	gain
chr1	8440003	8440202	200	*	293	384	0.763020833333333	277	458	0.604803493449782	18	CHG	-1	8.12462500229637e-06	loss
chr1	8500403	8500452	50	*	46	96	0.479166666666667	35	116	0.301724137931034	4	CHG	-1	0.0147230062924362	loss
chr1	8534053	8534102	50	*	57	117	0.487179487179487	81	127	0.637795275590551	4	CHG	1	0.0240293421305358	gain
chr1	8544153	8544202	50	*	77	132	0.583333333333333	68	157	0.43312101910828	5	CHG	-1	0.017342316998984	loss
chr1	8547703	8547752	50	*	40	77	0.519480519480519	33	95	0.347368421052632	4	CHG	-1	0.0320232095674404	loss
chr1	8548703	8548752	50	*	50	68	0.735294117647059	44	89	0.49438202247191	3	CHG	-1	0.0058008121777383	loss
chr1	8549153	8549302	150	*	243	365	0.665753424657534	178	377	0.472148541114058	10	CHG	-1	1.41924661133601e-06	loss
chr1	8570703	8570752	50	*	39	157	0.248407643312102	51	124	0.411290322580645	5	CHG	1	0.00793485280574787	gain
chr1	8583103	8583152	50	*	76	158	0.481012658227848	88	136	0.647058823529412	6	CHG	1	0.00818155101724161	gain
chr1	8599803	8599852	50	*	62	100	0.62	37	94	0.393617021276596	3	CHG	-1	0.00497079912547888	loss
chr1	8715303	8715352	50	*	38	52	0.730769230769231	44	49	0.897959183673469	6	CHG	1	0.0418213353725974	gain
chr1	8719703	8719752	50	*	46	69	0.666666666666667	34	95	0.357894736842105	3	CHG	-1	0.000489309924977134	loss
chr1	8733903	8734052	150	*	109	216	0.50462962962963	136	207	0.657004830917874	9	CHG	1	0.00365796426811439	gain
chr1	8782053	8782152	100	*	14	132	0.106060606060606	36	126	0.285714285714286	7	CHG	1	0.000872932298177613	gain
chr1	8785253	8785302	50	*	40	116	0.344827586206897	11	142	0.0774647887323944	3	CHG	-1	1.0344802831456e-06	loss
chr1	8788153	8788202	50	*	122	169	0.72189349112426	58	147	0.394557823129252	4	CHG	-1	8.2800097249336e-08	loss
chr1	8840403	8840452	50	*	165	209	0.789473684210526	129	203	0.635467980295567	6	CHG	-1	0.00186355369462648	loss
chr1	8852553	8852602	50	*	32	117	0.273504273504274	40	91	0.43956043956044	3	CHG	1	0.0223909029943126	gain
chr1	8942053	8942102	50	*	78	104	0.75	98	108	0.907407407407407	5	CHG	1	0.00590011604252952	gain
chr1	8969453	8969552	100	*	149	190	0.784210526315789	85	147	0.578231292517007	9	CHG	-1	0.000310363052433436	loss
chr1	8969903	8969952	50	*	79	89	0.887640449438202	86	120	0.716666666666667	6	CHG	-1	0.00616833260440072	loss
chr1	8974153	8974202	50	*	62	91	0.681318681318681	75	88	0.852272727272727	4	CHG	1	0.0121558347367063	gain
chr1	9004253	9004302	50	*	81	124	0.653225806451613	73	169	0.431952662721893	5	CHG	-1	0.000765060449210283	loss
chr1	9053253	9053302	50	*	28	46	0.608695652173913	19	57	0.333333333333333	4	CHG	-1	0.00970994185570888	loss
chr1	9084953	9085002	50	*	86	170	0.505882352941176	69	208	0.331730769230769	7	CHG	-1	0.00198583657547565	loss
chr1	9120003	9120052	50	*	12	117	0.102564102564103	27	105	0.257142857142857	3	CHG	1	0.00540389942067355	gain
chr1	9123303	9123352	50	*	109	135	0.807407407407407	156	162	0.962962962962963	4	CHG	1	9.78727354024348e-05	gain
chr1	9150703	9150752	50	*	66	102	0.647058823529412	60	75	0.8	3	CHG	1	0.0319393063368223	gain
chr1	9152803	9152852	50	*	86	246	0.349593495934959	106	209	0.507177033492823	10	CHG	1	0.00217045076907173	gain
chr1	9167803	9167852	50	*	65	109	0.596330275229358	65	83	0.783132530120482	4	CHG	1	0.0118798081783545	gain
chr1	9188153	9188202	50	*	43	108	0.398148148148148	76	119	0.638655462184874	8	CHG	1	0.00102256156322134	gain
chr1	9194753	9194802	50	*	25	97	0.257731958762887	42	93	0.451612903225806	4	CHG	1	0.0100213189521131	gain
chr1	9224003	9224052	50	*	79	132	0.598484848484849	104	124	0.838709677419355	6	CHG	1	0.000134612576844093	gain
chr1	9224453	9224502	50	*	4	44	0.0909090909090909	17	52	0.326923076923077	4	CHG	1	0.0100363468323982	gain
chr1	9231703	9231752	50	*	60	93	0.645161290322581	80	96	0.833333333333333	3	CHG	1	0.0078721945330315	gain
chr1	9243103	9243152	50	*	23	35	0.657142857142857	40	45	0.888888888888889	4	CHG	1	0.0189880142796702	gain
chr1	9274503	9274552	50	*	34	170	0.2	74	205	0.360975609756098	4	CHG	1	0.00165425878325451	gain
chr1	9295003	9295052	50	*	4	76	0.0526315789473684	16	78	0.205128205128205	4	CHG	1	0.0111114054812914	gain
chr1	9322153	9322202	50	*	39	41	0.951219512195122	23	31	0.741935483870968	3	CHG	-1	0.0198484178279783	loss
chr1	9435453	9435502	50	*	3	98	0.0306122448979592	12	65	0.184615384615385	3	CHG	1	0.00334366640749322	gain
chr1	9437953	9438002	50	*	42	82	0.51219512195122	31	139	0.223021582733813	6	CHG	-1	8.32077030813245e-05	loss
chr1	9445903	9445952	50	*	113	116	0.974137931034483	108	135	0.8	4	CHG	-1	5.8738994766643e-05	loss
chr1	9451653	9451802	150	*	185	353	0.524079320113314	97	367	0.264305177111717	12	CHG	-1	3.41963121173795e-11	loss
chr1	9455253	9455302	50	*	36	83	0.433734939759036	37	132	0.28030303030303	4	CHG	-1	0.0291763377475356	loss
chr1	9456953	9457002	50	*	24	116	0.206896551724138	4	101	0.0396039603960396	4	CHG	-1	0.000660893112413293	loss
chr1	9544403	9544452	50	*	30	117	0.256410256410256	12	117	0.102564102564103	3	CHG	-1	0.00638400310489328	loss
chr1	9567053	9567102	50	*	24	35	0.685714285714286	38	42	0.904761904761905	3	CHG	1	0.0248605575385333	gain
chr1	9586353	9586402	50	*	59	82	0.719512195121951	36	68	0.529411764705882	3	CHG	-1	0.0220662858668537	loss
chr1	9629803	9629852	50	*	76	104	0.730769230769231	103	109	0.944954128440367	4	CHG	1	0.000112741263249817	gain
chr1	9633453	9633502	50	*	18	75	0.24	5	85	0.0588235294117647	4	CHG	-1	0.00310929769233555	loss
chr1	9643153	9643202	50	*	46	63	0.73015873015873	59	64	0.921875	3	CHG	1	0.00836027299930452	gain
chr1	9688803	9688852	50	*	44	77	0.571428571428571	72	94	0.765957446808511	3	CHG	1	0.0124783824215646	gain
chr1	9701053	9701102	50	*	48	97	0.494845360824742	32	99	0.323232323232323	3	CHG	-1	0.0236820558359689	loss
chr1	9717103	9717152	50	*	59	170	0.347058823529412	82	160	0.5125	5	CHG	1	0.00531384732246719	gain
chr1	9741703	9741752	50	*	38	42	0.904761904761905	37	53	0.69811320754717	4	CHG	-1	0.0249332750721744	loss
chr1	9797953	9798002	50	*	24	90	0.266666666666667	39	79	0.493670886075949	4	CHG	1	0.005180634421888	gain
chr1	9826103	9826252	150	*	18	227	0.079295154185022	92	266	0.345864661654135	9	CHG	1	1.04237209697332e-11	gain
chr1	9863703	9863752	50	*	44	77	0.571428571428571	59	80	0.7375	4	CHG	1	0.0326583228384437	gain
chr1	9923953	9924002	50	*	33	71	0.464788732394366	24	89	0.269662921348315	4	CHG	-1	0.0170483851527695	loss
chr1	9925653	9925702	50	*	4	120	0.0333333333333333	29	111	0.261261261261261	3	CHG	1	3.72771931814123e-06	gain
chr1	9945303	9945552	250	*	400	525	0.761904761904762	361	619	0.583198707592892	17	CHG	-1	4.50701285527528e-09	loss
chr1	9945703	9945752	50	*	50	90	0.555555555555556	33	92	0.358695652173913	3	CHG	-1	0.0154258734918426	loss
chr1	9947303	9947352	50	*	28	167	0.167664670658683	63	160	0.39375	4	CHG	1	4.45935148950983e-05	gain
chr1	10003903	10003952	50	*	59	99	0.595959595959596	67	89	0.752808988764045	4	CHG	1	0.031677424824975	gain
chr1	10071603	10071652	50	*	20	94	0.212765957446809	0	45	0	3	CHG	-1	0.000735295227671917	loss
chr1	10093403	10093452	50	*	48	82	0.585365853658537	63	81	0.777777777777778	4	CHG	1	0.015658182460809	gain
