seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType
chr1	772553	772602	50	*	54	108	0.5	99	146	0.678082191780822	10	CHH	1	0.00547918543472162	gain
chr1	866303	866402	100	*	73	208	0.350961538461538	176	338	0.520710059171598	9	CHH	1	0.000299961998940822	gain
chr1	973103	973152	50	*	90	208	0.432692307692308	55	210	0.261904761904762	9	CHH	-1	0.000577324899420859	loss
chr1	1020453	1020502	50	*	17	77	0.220779220779221	6	86	0.0697674418604651	5	CHH	-1	0.0078451904107551	loss
chr1	1048753	1048802	50	*	119	147	0.80952380952381	104	164	0.634146341463415	8	CHH	-1	0.00106581078567565	loss
chr1	1062253	1062302	50	*	67	135	0.496296296296296	123	184	0.668478260869565	6	CHH	1	0.0034585867631411	gain
chr1	1065353	1065402	50	*	26	113	0.230088495575221	73	163	0.447852760736196	10	CHH	1	0.000423754975283171	gain
chr1	1112653	1112702	50	*	19	99	0.191919191919192	122	268	0.455223880597015	12	CHH	1	1.57563863152636e-05	gain
chr1	1126003	1126102	100	*	184	245	0.751020408163265	186	358	0.519553072625698	23	CHH	-1	1.34945155626123e-07	loss
chr1	1167003	1167052	50	*	79	150	0.526666666666667	145	209	0.69377990430622	6	CHH	1	0.00200939663482074	gain
chr1	1168003	1168052	50	*	164	232	0.706896551724138	157	380	0.413157894736842	11	CHH	-1	8.21193006339153e-11	loss
chr1	1171053	1171102	50	*	144	231	0.623376623376623	417	520	0.801923076923077	14	CHH	1	3.13248489773625e-06	gain
chr1	1185853	1185902	50	*	35	225	0.155555555555556	86	280	0.307142857142857	8	CHH	1	0.000164471097834318	gain
chr1	1187003	1187052	50	*	26	111	0.234234234234234	71	177	0.401129943502825	5	CHH	1	0.00567176593261167	gain
chr1	1220803	1220852	50	*	53	144	0.368055555555556	109	180	0.605555555555556	7	CHH	1	9.38838438753855e-05	gain
chr1	1231503	1231552	50	*	59	155	0.380645161290323	92	168	0.547619047619048	9	CHH	1	0.00456660781278762	gain
chr1	1245703	1245802	100	*	25	226	0.110619469026549	70	244	0.286885245901639	12	CHH	1	9.81602417416936e-06	gain
chr1	1284403	1284452	50	*	36	84	0.428571428571429	52	80	0.65	6	CHH	1	0.00602977688430113	gain
chr1	1294803	1294852	50	*	65	81	0.802469135802469	39	64	0.609375	8	CHH	-1	0.0163708192536642	loss
chr1	1294853	1294902	50	*	56	129	0.434108527131783	65	105	0.619047619047619	9	CHH	1	0.00681132099492163	gain
chr1	1300703	1300752	50	*	104	141	0.737588652482269	111	192	0.578125	13	CHH	-1	0.00350145196793919	loss
chr1	1391603	1391702	100	*	214	529	0.404536862003781	440	706	0.623229461756374	16	CHH	1	2.18568726928714e-12	gain
chr1	1392203	1392252	50	*	65	161	0.403726708074534	53	214	0.247663551401869	6	CHH	-1	0.00228855220208354	loss
chr1	1416103	1416152	50	*	127	269	0.472118959107807	202	312	0.647435897435897	11	CHH	1	7.89546889084636e-05	gain
chr1	1513153	1513202	50	*	57	101	0.564356435643564	88	120	0.733333333333333	6	CHH	1	0.0116259046508751	gain
chr1	1633603	1633652	50	*	119	243	0.489711934156379	219	330	0.663636363636364	11	CHH	1	0.000101275634868384	gain
chr1	1634903	1634952	50	*	111	295	0.376271186440678	298	525	0.567619047619048	14	CHH	1	1.2836964629396e-06	gain
chr1	1662653	1662702	50	*	100	250	0.4	83	347	0.239193083573487	10	CHH	-1	9.53725879164683e-05	loss
chr1	1668153	1668202	50	*	93	158	0.588607594936709	89	230	0.38695652173913	8	CHH	-1	0.000273260935310047	loss
chr1	1744103	1744152	50	*	29	69	0.420289855072464	23	89	0.258426966292135	6	CHH	-1	0.0408821932668967	loss
chr1	1784153	1784252	100	*	95	161	0.590062111801242	72	167	0.431137724550898	8	CHH	-1	0.00515851106899559	loss
chr1	1785453	1785502	50	*	45	97	0.463917525773196	111	171	0.649122807017544	6	CHH	1	0.00543198526948704	gain
chr1	1829753	1829802	50	*	75	207	0.36231884057971	58	278	0.20863309352518	8	CHH	-1	0.000417526533065891	loss
chr1	1834153	1834202	50	*	107	153	0.699346405228758	186	203	0.916256157635468	6	CHH	1	1.11122543661087e-06	gain
chr1	1863103	1863152	50	*	131	266	0.492481203007519	96	292	0.328767123287671	10	CHH	-1	0.000234731454271595	loss
chr1	1871903	1871952	50	*	83	273	0.304029304029304	172	366	0.469945355191257	12	CHH	1	6.8700598875064e-05	gain
chr1	2002603	2002652	50	*	153	181	0.845303867403315	94	145	0.648275862068965	8	CHH	-1	0.000128755095139089	loss
chr1	2059003	2059052	50	*	38	91	0.417582417582418	21	97	0.216494845360825	11	CHH	-1	0.00541455702751035	loss
chr1	2059103	2059152	50	*	44	143	0.307692307692308	92	194	0.474226804123711	10	CHH	1	0.00320229932528804	gain
chr1	2059153	2059202	50	*	56	104	0.538461538461538	73	104	0.701923076923077	7	CHH	1	0.022927893579599	gain
chr1	2059303	2059352	50	*	68	179	0.379888268156425	140	261	0.53639846743295	10	CHH	1	0.00195790774317266	gain
chr1	2135303	2135352	50	*	52	151	0.344370860927152	104	195	0.533333333333333	8	CHH	1	0.000850280876591233	gain
chr1	2140203	2140252	50	*	57	133	0.428571428571429	52	196	0.26530612244898	7	CHH	-1	0.00361101626371363	loss
chr1	2242453	2242502	50	*	48	90	0.533333333333333	100	140	0.714285714285714	8	CHH	1	0.00831081025063335	gain
chr1	2242553	2242602	50	*	39	104	0.375	130	231	0.562770562770563	8	CHH	1	0.00280649729762925	gain
chr1	2270903	2270952	50	*	121	212	0.570754716981132	88	213	0.413145539906103	7	CHH	-1	0.00196861634268314	loss
chr1	2341153	2341202	50	*	49	244	0.200819672131148	103	277	0.371841155234657	11	CHH	1	6.36542625616424e-05	gain
chr1	2375803	2375902	100	*	137	261	0.524904214559387	247	343	0.720116618075802	25	CHH	1	6.09332580588582e-06	gain
chr1	2433953	2434002	50	*	85	322	0.263975155279503	130	284	0.457746478873239	11	CHH	1	4.70685350911655e-06	gain
chr1	2505503	2505552	50	*	169	446	0.378923766816143	115	560	0.205357142857143	15	CHH	-1	3.16423361835638e-08	loss
chr1	2518003	2518052	50	*	36	93	0.387096774193548	59	102	0.57843137254902	5	CHH	1	0.0109019697695651	gain
chr1	2598203	2598252	50	*	77	214	0.35981308411215	128	223	0.573991031390135	9	CHH	1	3.57590962405361e-05	gain
chr1	2620203	2620252	50	*	99	112	0.883928571428571	110	158	0.69620253164557	6	CHH	-1	0.000621202822928712	loss
chr1	2622403	2622452	50	*	146	376	0.388297872340426	230	424	0.542452830188679	12	CHH	1	5.01399348887513e-05	gain
chr1	2630953	2631002	50	*	78	136	0.573529411764706	97	233	0.416309012875536	8	CHH	-1	0.00586744433023042	loss
chr1	2647003	2647052	50	*	59	100	0.59	48	121	0.396694214876033	5	CHH	-1	0.00564618528824799	loss
chr1	2652603	2652652	50	*	112	174	0.64367816091954	301	377	0.79840848806366	10	CHH	1	0.000297718863671339	gain
chr1	2652803	2652852	50	*	44	88	0.5	132	186	0.709677419354839	6	CHH	1	0.00168055314763073	gain
chr1	2696453	2696502	50	*	97	267	0.363295880149813	204	391	0.521739130434783	13	CHH	1	0.000166813296297365	gain
chr1	2713603	2713652	50	*	50	216	0.231481481481481	107	275	0.389090909090909	7	CHH	1	0.000419469213889263	gain
chr1	2721103	2721152	50	*	63	168	0.375	129	227	0.568281938325991	7	CHH	1	0.000343897678854765	gain
chr1	2810403	2810452	50	*	41	83	0.493975903614458	24	82	0.292682926829268	3	CHH	-1	0.0118428363959098	loss
chr1	2812103	2812152	50	*	69	228	0.302631578947368	135	265	0.509433962264151	11	CHH	1	1.85808548003604e-05	gain
chr1	2838803	2838902	100	*	75	345	0.217391304347826	293	672	0.436011904761905	20	CHH	1	1.26115698415605e-10	gain
chr1	2877053	2877102	50	*	159	212	0.75	113	229	0.493449781659389	9	CHH	-1	3.67014014599747e-07	loss
chr1	2887703	2887752	50	*	94	176	0.534090909090909	57	173	0.329479768786127	7	CHH	-1	0.000320627293381109	loss
chr1	2893953	2894002	50	*	17	135	0.125925925925926	60	183	0.327868852459016	6	CHH	1	9.54611387582839e-05	gain
chr1	2966653	2966702	50	*	50	112	0.446428571428571	83	135	0.614814814814815	7	CHH	1	0.011447356656933	gain
chr1	2971853	2971902	50	*	15	125	0.12	55	195	0.282051282051282	6	CHH	1	0.00089054112605369	gain
chr1	3069203	3069252	50	*	131	222	0.59009009009009	83	189	0.439153439153439	10	CHH	-1	0.00378156781973951	loss
chr1	3120103	3120152	50	*	37	244	0.151639344262295	102	337	0.302670623145401	8	CHH	1	6.74194537478549e-05	gain
chr1	3135853	3135902	50	*	13	80	0.1625	39	82	0.475609756097561	8	CHH	1	6.84662314166288e-05	gain
chr1	3138653	3138802	150	*	66	418	0.157894736842105	155	477	0.324947589098532	32	CHH	1	1.0406037449806e-07	gain
chr1	3206853	3206952	100	*	86	413	0.208232445520581	136	366	0.371584699453552	23	CHH	1	3.40738421522898e-06	gain
chr1	3340803	3340852	50	*	81	114	0.710526315789474	104	189	0.55026455026455	10	CHH	-1	0.00844232129805768	loss
chr1	3357603	3357752	150	*	154	1020	0.150980392156863	346	1137	0.304309586631486	53	CHH	1	3.3334372175044e-15	gain
chr1	3397903	3397952	50	*	135	212	0.636792452830189	121	249	0.485943775100402	7	CHH	-1	0.00198872022280115	loss
chr1	3514403	3514452	50	*	114	200	0.57	117	290	0.403448275862069	9	CHH	-1	0.000602910607210511	loss
chr1	3520703	3520802	100	*	174	408	0.426470588235294	342	575	0.594782608695652	20	CHH	1	1.67484412602444e-06	gain
chr1	3604553	3604602	50	*	46	164	0.280487804878049	135	299	0.451505016722408	9	CHH	1	0.000607017562139512	gain
chr1	3612503	3612552	50	*	61	135	0.451851851851852	146	241	0.605809128630705	8	CHH	1	0.00590629058870411	gain
chr1	3665353	3665402	50	*	20	204	0.0980392156862745	74	287	0.257839721254355	8	CHH	1	2.97345160998277e-05	gain
chr1	3780053	3780102	50	*	89	448	0.198660714285714	161	445	0.361797752808989	15	CHH	1	6.65263272798946e-07	gain
chr1	3787553	3787602	50	*	18	207	0.0869565217391304	76	239	0.317991631799163	9	CHH	1	2.61172183822336e-08	gain
chr1	3792403	3792452	50	*	62	73	0.849315068493151	59	85	0.694117647058824	3	CHH	-1	0.0253896176515044	loss
chr1	3829953	3830002	50	*	81	285	0.284210526315789	167	373	0.447721179624665	9	CHH	1	5.63900207971726e-05	gain
chr1	3915753	3915802	50	*	102	175	0.582857142857143	159	211	0.753554502369668	9	CHH	1	0.000794420354473521	gain
chr1	3974553	3974602	50	*	8	70	0.114285714285714	45	132	0.340909090909091	4	CHH	1	0.000699824261045327	gain
chr1	3989853	3989902	50	*	80	173	0.46242774566474	174	266	0.654135338345865	8	CHH	1	0.000188136687820643	gain
chr1	4027553	4027602	50	*	240	306	0.784313725490196	251	414	0.606280193236715	13	CHH	-1	2.34385875358828e-06	loss
chr1	4040753	4040802	50	*	91	155	0.587096774193548	56	155	0.361290322580645	7	CHH	-1	0.000239067203810079	loss
chr1	4059503	4059552	50	*	211	312	0.676282051282051	331	376	0.88031914893617	14	CHH	1	2.76277179879539e-09	gain
chr1	4060803	4060852	50	*	73	368	0.198369565217391	174	451	0.385809312638581	14	CHH	1	7.90945078867378e-08	gain
chr1	4064953	4065002	50	*	123	187	0.657754010695187	144	311	0.463022508038585	11	CHH	-1	8.41089094335339e-05	loss
chr1	4150603	4150652	50	*	23	99	0.232323232323232	6	98	0.0612244897959184	6	CHH	-1	0.00153582332498836	loss
chr1	4251803	4251852	50	*	61	158	0.386075949367089	42	205	0.204878048780488	7	CHH	-1	0.000354494081363526	loss
chr1	4379603	4379652	50	*	110	271	0.40590405904059	221	388	0.569587628865979	11	CHH	1	0.000106280808637249	gain
chr1	4472303	4472352	50	*	83	263	0.315589353612167	157	333	0.471471471471471	10	CHH	1	0.000320337218545346	gain
chr1	4478003	4478052	50	*	215	266	0.808270676691729	308	476	0.647058823529412	11	CHH	-1	1.61291333181193e-05	loss
chr1	4658353	4658402	50	*	90	205	0.439024390243902	192	319	0.601880877742947	8	CHH	1	0.000596352237890176	gain
chr1	4684553	4684602	50	*	43	118	0.364406779661017	113	199	0.5678391959799	8	CHH	1	0.000851734030812954	gain
chr1	4712153	4712202	50	*	150	186	0.806451612903226	150	242	0.619834710743802	7	CHH	-1	8.843692069115e-05	loss
chr1	4783203	4783252	50	*	96	214	0.448598130841121	182	287	0.634146341463415	7	CHH	1	0.000114789999812476	gain
chr1	4815453	4815502	50	*	48	77	0.623376623376623	141	180	0.783333333333333	6	CHH	1	0.0102030965663795	gain
chr1	4892853	4892902	50	*	68	146	0.465753424657534	124	195	0.635897435897436	7	CHH	1	0.00274245254885112	gain
chr1	4916653	4916702	50	*	17	75	0.226666666666667	46	122	0.377049180327869	6	CHH	1	0.0297595403316065	gain
chr1	4990203	4990252	50	*	74	365	0.202739726027397	156	437	0.356979405034325	11	CHH	1	8.63700423363042e-06	gain
chr1	5019153	5019202	50	*	50	155	0.32258064516129	141	281	0.501779359430605	12	CHH	1	0.000713758031027936	gain
chr1	5020303	5020352	50	*	91	254	0.358267716535433	53	268	0.197761194029851	9	CHH	-1	0.000141706515886327	loss
chr1	5100053	5100102	50	*	86	160	0.5375	98	254	0.385826771653543	8	CHH	-1	0.00405961521576036	loss
chr1	5157753	5157802	50	*	106	267	0.397003745318352	195	355	0.549295774647887	13	CHH	1	0.000390386695064345	gain
chr1	5253903	5253952	50	*	108	182	0.593406593406593	228	304	0.75	10	CHH	1	0.000677129091769581	gain
chr1	5254903	5254952	50	*	34	156	0.217948717948718	71	174	0.408045977011494	9	CHH	1	0.000464213511202256	gain
chr1	5255153	5255202	50	*	56	160	0.35	34	203	0.167487684729064	6	CHH	-1	0.000197993422198532	loss
chr1	5482603	5482652	50	*	27	113	0.238938053097345	57	138	0.41304347826087	4	CHH	1	0.00562286076907358	gain
chr1	5513603	5513652	50	*	48	90	0.533333333333333	112	137	0.817518248175182	11	CHH	1	2.6213865042329e-05	gain
chr1	5557453	5557502	50	*	79	182	0.434065934065934	154	262	0.587786259541985	9	CHH	1	0.00267746483419336	gain
chr1	5567403	5567452	50	*	44	100	0.44	56	94	0.595744680851064	10	CHH	1	0.0329110782993071	gain
chr1	5567903	5567952	50	*	46	144	0.319444444444444	22	132	0.166666666666667	12	CHH	-1	0.00430757783706857	loss
chr1	5568353	5568402	50	*	3	89	0.0337078651685393	38	193	0.196891191709845	9	CHH	1	0.000255818056273355	gain
chr1	5571103	5571152	50	*	55	144	0.381944444444444	70	127	0.551181102362205	7	CHH	1	0.0082295738332254	gain
chr1	5575803	5575852	50	*	17	75	0.226666666666667	38	82	0.463414634146341	9	CHH	1	0.00329575095778641	gain
chr1	5577753	5577802	50	*	59	178	0.331460674157303	41	240	0.170833333333333	13	CHH	-1	0.000391857696737804	loss
chr1	5577853	5577902	50	*	38	108	0.351851851851852	19	146	0.13013698630137	13	CHH	-1	3.54863125187816e-05	loss
chr1	5578203	5578252	50	*	74	176	0.420454545454545	152	251	0.605577689243028	11	CHH	1	0.000181438251044887	gain
chr1	5599653	5599702	50	*	39	143	0.272727272727273	22	180	0.122222222222222	7	CHH	-1	0.00139014985861508	loss
chr1	5604403	5604452	50	*	82	161	0.509316770186335	58	170	0.341176470588235	12	CHH	-1	0.00343529977779786	loss
chr1	5638803	5638852	50	*	120	240	0.5	140	436	0.321100917431193	10	CHH	-1	2.93771022510734e-05	loss
chr1	5639353	5639402	50	*	34	265	0.128301886792453	108	370	0.291891891891892	9	CHH	1	4.56322528674997e-06	gain
chr1	5669003	5669052	50	*	40	149	0.268456375838926	84	197	0.426395939086294	5	CHH	1	0.00404918265942261	gain
chr1	5669853	5669902	50	*	54	245	0.220408163265306	208	476	0.436974789915966	20	CHH	1	1.20783044845712e-07	gain
chr1	5704453	5704502	50	*	159	351	0.452991452991453	243	390	0.623076923076923	13	CHH	1	1.94822518595667e-05	gain
chr1	5743753	5743802	50	*	19	149	0.12751677852349	69	225	0.306666666666667	13	CHH	1	0.000150208533347195	gain
chr1	5827003	5827052	50	*	73	183	0.398907103825137	116	211	0.549763033175355	6	CHH	1	0.00424716816275517	gain
chr1	5840303	5840352	50	*	43	81	0.530864197530864	163	204	0.799019607843137	8	CHH	1	5.11542849177175e-05	gain
chr1	5962703	5962752	50	*	83	171	0.485380116959064	202	314	0.643312101910828	7	CHH	1	0.00152252266101218	gain
chr1	5971753	5971802	50	*	62	125	0.496	126	171	0.736842105263158	6	CHH	1	8.66658912402208e-05	gain
chr1	5980353	5980402	50	*	88	293	0.300341296928328	177	367	0.482288828337875	11	CHH	1	1.14307305384688e-05	gain
chr1	5981103	5981152	50	*	33	208	0.158653846153846	91	267	0.340823970037453	8	CHH	1	3.1968047269402e-05	gain
chr1	6023803	6023852	50	*	151	292	0.517123287671233	187	279	0.670250896057348	15	CHH	1	0.000477420871596803	gain
chr1	6064903	6064952	50	*	3	114	0.0263157894736842	31	165	0.187878787878788	11	CHH	1	7.154764520415e-05	gain
chr1	6085153	6085202	50	*	60	161	0.372670807453416	68	124	0.548387096774194	13	CHH	1	0.00483485961841701	gain
chr1	6226603	6226652	50	*	37	154	0.24025974025974	86	216	0.398148148148148	6	CHH	1	0.00236644004544144	gain
chr1	6238653	6238702	50	*	39	353	0.110481586402266	99	374	0.264705882352941	16	CHH	1	8.48762660482098e-07	gain
chr1	6374903	6374952	50	*	29	114	0.254385964912281	95	188	0.50531914893617	7	CHH	1	6.74143496163812e-05	gain
chr1	6382203	6382252	50	*	5	80	0.0625	18	64	0.28125	5	CHH	1	0.000812277241090263	gain
chr1	6382903	6382952	50	*	12	84	0.142857142857143	74	168	0.44047619047619	8	CHH	1	7.72831965859669e-06	gain
chr1	6472453	6472502	50	*	23	95	0.242105263157895	34	86	0.395348837209302	10	CHH	1	0.0373394169530463	gain
chr1	6522953	6523002	50	*	57	234	0.243589743589744	127	319	0.398119122257053	17	CHH	1	0.000358087255440205	gain
chr1	6550903	6550952	50	*	137	460	0.297826086956522	68	471	0.144373673036093	14	CHH	-1	2.01825396174106e-07	loss
chr1	6552653	6552702	50	*	24	98	0.244897959183673	9	111	0.0810810810810811	10	CHH	-1	0.00273060637136731	loss
chr1	6652653	6652702	50	*	47	201	0.233830845771144	118	287	0.411149825783972	9	CHH	1	0.000117957187306957	gain
chr1	6706453	6706502	50	*	67	224	0.299107142857143	125	273	0.457875457875458	17	CHH	1	0.000574697777434354	gain
chr1	6794953	6795002	50	*	90	313	0.287539936102236	131	291	0.450171821305842	14	CHH	1	9.91263636845487e-05	gain
chr1	6835803	6835852	50	*	27	56	0.482142857142857	22	74	0.297297297297297	7	CHH	-1	0.0441981058541754	loss
chr1	6839153	6839202	50	*	64	121	0.528925619834711	58	186	0.311827956989247	6	CHH	-1	0.000411975598186887	loss
chr1	6870503	6870552	50	*	24	215	0.111627906976744	85	313	0.271565495207668	9	CHH	1	2.47193413494135e-05	gain
chr1	6872803	6872852	50	*	34	103	0.330097087378641	23	149	0.154362416107383	6	CHH	-1	0.0018854221676988	loss
chr1	6895903	6895952	50	*	20	91	0.21978021978022	54	133	0.406015037593985	9	CHH	1	0.00480381262913419	gain
chr1	6895953	6896002	50	*	37	96	0.385416666666667	18	114	0.157894736842105	12	CHH	-1	0.000497852015469655	loss
chr1	6923553	6923602	50	*	16	89	0.179775280898876	31	93	0.333333333333333	3	CHH	1	0.027855796500665	gain
chr1	6924003	6924052	50	*	70	123	0.569105691056911	60	147	0.408163265306122	6	CHH	-1	0.0113578294849964	loss
chr1	6924103	6924152	50	*	67	218	0.307339449541284	158	294	0.537414965986395	14	CHH	1	1.93328562316065e-06	gain
chr1	6947553	6947602	50	*	25	89	0.280898876404494	58	121	0.479338842975207	4	CHH	1	0.00524155419481107	gain
chr1	6948153	6948202	50	*	142	613	0.231647634584013	288	666	0.432432432432432	17	CHH	1	2.24511998540806e-12	gain
chr1	6960403	6960452	50	*	75	117	0.641025641025641	72	147	0.489795918367347	11	CHH	-1	0.0187538694526388	loss
chr1	6960603	6960652	50	*	8	86	0.0930232558139535	27	109	0.247706422018349	8	CHH	1	0.00606752830581749	gain
chr1	6991703	6991752	50	*	20	85	0.235294117647059	42	108	0.388888888888889	4	CHH	1	0.0302715110701127	gain
chr1	7022753	7022802	50	*	37	104	0.355769230769231	71	129	0.550387596899225	5	CHH	1	0.0036495672009101	gain
chr1	7023103	7023152	50	*	55	126	0.436507936507937	91	155	0.587096774193548	12	CHH	1	0.0162020757376427	gain
chr1	7038803	7038852	50	*	20	75	0.266666666666667	37	70	0.528571428571429	7	CHH	1	0.00281510040205155	gain
chr1	7039203	7039252	50	*	39	90	0.433333333333333	29	132	0.21969696969697	9	CHH	-1	0.00156246859075808	loss
chr1	7101703	7101752	50	*	11	77	0.142857142857143	49	119	0.411764705882353	8	CHH	1	0.000156398251838142	gain
chr1	7116003	7116052	50	*	18	55	0.327272727272727	11	71	0.154929577464789	3	CHH	-1	0.0328844760116667	loss
chr1	7155553	7155602	50	*	134	355	0.377464788732394	117	560	0.208928571428571	13	CHH	-1	4.09452905251971e-07	loss
chr1	7168153	7168202	50	*	72	223	0.322869955156951	35	226	0.154867256637168	13	CHH	-1	0.000103065725513228	loss
chr1	7171603	7171652	50	*	9	73	0.123287671232877	14	51	0.274509803921569	4	CHH	1	0.0381770539604121	gain
chr1	7172953	7173002	50	*	48	110	0.436363636363636	28	137	0.204379562043796	11	CHH	-1	0.000234773460085548	loss
chr1	7233503	7233552	50	*	103	194	0.530927835051546	55	170	0.323529411764706	8	CHH	-1	0.000202929469670571	loss
chr1	7246653	7246702	50	*	109	195	0.558974358974359	229	299	0.765886287625418	10	CHH	1	9.51482413954034e-06	gain
chr1	7281653	7281702	50	*	61	117	0.521367521367521	113	161	0.701863354037267	8	CHH	1	0.00340775226953178	gain
chr1	7512803	7512852	50	*	67	196	0.341836734693878	122	240	0.508333333333333	12	CHH	1	0.00106785081142141	gain
chr1	7569053	7569152	100	*	111	326	0.340490797546012	76	436	0.174311926605505	12	CHH	-1	1.47101143614595e-06	loss
chr1	7652403	7652502	100	*	259	364	0.711538461538462	359	644	0.557453416149068	18	CHH	-1	6.99662049026683e-06	loss
chr1	7656103	7656152	50	*	94	131	0.717557251908397	92	163	0.56441717791411	6	CHH	-1	0.00861071736792311	loss
chr1	7682753	7682802	50	*	22	82	0.268292682926829	59	138	0.427536231884058	9	CHH	1	0.0218155761796497	gain
chr1	7754603	7754652	50	*	26	156	0.166666666666667	93	274	0.339416058394161	5	CHH	1	0.000279293571132634	gain
chr1	7778753	7778802	50	*	42	224	0.1875	1	264	0.00378787878787879	14	CHH	-1	1.54847852130178e-12	loss
chr1	7832453	7832502	50	*	41	169	0.242603550295858	110	252	0.436507936507937	14	CHH	1	0.000131990708201968	gain
chr1	7849903	7849952	50	*	39	148	0.263513513513513	87	190	0.457894736842105	9	CHH	1	0.000528713270280894	gain
chr1	7856853	7856902	50	*	26	83	0.313253012048193	50	75	0.666666666666667	8	CHH	1	4.81078683022742e-05	gain
chr1	7882153	7882252	100	*	175	396	0.441919191919192	339	551	0.61524500907441	16	CHH	1	1.36608652578707e-06	gain
chr1	7885453	7885502	50	*	81	146	0.554794520547945	97	241	0.402489626556017	7	CHH	-1	0.0054157582471779	loss
chr1	7978503	7978552	50	*	63	243	0.259259259259259	154	351	0.438746438746439	11	CHH	1	3.44329221920444e-05	gain
chr1	8018053	8018102	50	*	23	138	0.166666666666667	75	199	0.376884422110553	6	CHH	1	8.66761836715758e-05	gain
chr1	8033153	8033202	50	*	44	127	0.346456692913386	109	218	0.5	7	CHH	1	0.00802956274197623	gain
chr1	8036503	8036602	100	*	136	495	0.274747474747475	321	676	0.474852071005917	21	CHH	1	1.72879528871896e-10	gain
chr1	8098603	8098652	50	*	38	259	0.146718146718147	94	309	0.3042071197411	9	CHH	1	3.68566643485436e-05	gain
chr1	8146503	8146552	50	*	110	504	0.218253968253968	188	492	0.382113821138211	14	CHH	1	2.28888704080663e-07	gain
chr1	8172803	8172852	50	*	55	111	0.495495495495495	127	194	0.654639175257732	6	CHH	1	0.00872891632415515	gain
chr1	8214053	8214102	50	*	49	104	0.471153846153846	19	72	0.263888888888889	8	CHH	-1	0.00838972580945407	loss
chr1	8227303	8227352	50	*	31	109	0.284403669724771	28	239	0.117154811715481	9	CHH	-1	0.000400107340702347	loss
chr1	8242053	8242102	50	*	168	230	0.730434782608696	216	442	0.48868778280543	14	CHH	-1	3.01068564779806e-08	loss
chr1	8315253	8315302	50	*	170	363	0.46831955922865	234	376	0.622340425531915	11	CHH	1	9.6667425470076e-05	gain
chr1	8322353	8322402	50	*	62	125	0.496	30	97	0.309278350515464	12	CHH	-1	0.00708605954110626	loss
chr1	8451703	8451752	50	*	15	111	0.135135135135135	52	182	0.285714285714286	6	CHH	1	0.00350315369657742	gain
chr1	8462953	8463002	50	*	29	143	0.202797202797203	66	172	0.383720930232558	12	CHH	1	0.000912925740331365	gain
chr1	8523103	8523152	50	*	18	83	0.216867469879518	40	107	0.373831775700935	8	CHH	1	0.0267336273506902	gain
chr1	8541053	8541102	50	*	337	546	0.617216117216117	528	678	0.778761061946903	14	CHH	1	1.69130367834733e-08	gain
