seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType
chr1	362453	362502	50	*	92	298	0.308724832214765	26	280	0.0928571428571429	10	CG	-1	6.88967022115709e-10	loss
chr1	392303	392352	50	*	46	145	0.317241379310345	17	157	0.10828025477707	4	CG	-1	2.16781196750608e-05	loss
chr1	436953	437002	50	*	85	140	0.607142857142857	62	142	0.436619718309859	4	CG	-1	0.00522142638057452	loss
chr1	450253	450302	50	*	44	99	0.444444444444444	95	153	0.620915032679739	4	CG	1	0.00755802231719532	gain
chr1	451103	451152	50	*	67	113	0.592920353982301	125	168	0.744047619047619	4	CG	1	0.0099480169239527	gain
chr1	459903	459952	50	*	43	83	0.518072289156627	68	98	0.693877551020408	3	CG	1	0.022187707337886	gain
chr1	513053	513102	50	*	68	128	0.53125	99	141	0.702127659574468	4	CG	1	0.00641833326623874	gain
chr1	513753	513802	50	*	94	106	0.886792452830189	85	118	0.720338983050847	3	CG	-1	0.00309166195613382	loss
chr1	527153	527202	50	*	75	158	0.474683544303797	51	171	0.298245614035088	4	CG	-1	0.0019361258785705	loss
chr1	552953	553002	50	*	112	155	0.72258064516129	144	162	0.888888888888889	4	CG	1	0.000327564651815763	gain
chr1	558853	558902	50	*	87	128	0.6796875	144	157	0.917197452229299	6	CG	1	2.06330952343221e-06	gain
chr1	562703	562752	50	*	192	279	0.688172043010753	226	262	0.862595419847328	6	CG	1	3.86416510112181e-06	gain
chr1	566653	566702	50	*	55	83	0.662650602409639	55	110	0.5	4	CG	-1	0.0286234078011208	loss
chr1	579803	579852	50	*	27	143	0.188811188811189	64	171	0.374269005847953	4	CG	1	0.000483686440536703	gain
chr1	582303	582352	50	*	97	109	0.889908256880734	131	180	0.727777777777778	4	CG	-1	0.00140868805366239	loss
chr1	588103	588152	50	*	7	100	0.07	34	133	0.255639097744361	4	CG	1	0.000352790961059697	gain
chr1	605403	605452	50	*	179	245	0.730612244897959	184	371	0.495956873315364	8	CG	-1	3.95814936061136e-08	loss
chr1	620903	620952	50	*	139	184	0.755434782608696	99	180	0.55	4	CG	-1	8.97608094260052e-05	loss
chr1	621603	621652	50	*	126	154	0.818181818181818	119	121	0.983471074380165	4	CG	1	9.70901061102743e-06	gain
chr1	626553	626602	50	*	58	75	0.773333333333333	104	109	0.954128440366973	4	CG	1	0.000524698910978939	gain
chr1	629253	629302	50	*	21	107	0.196261682242991	50	132	0.378787878787879	4	CG	1	0.00337877077093738	gain
chr1	649503	649752	250	*	182	283	0.643109540636042	152	317	0.479495268138801	8	CG	-1	0.000144053510990062	loss
chr1	687303	687352	50	*	80	82	0.975609756097561	128	157	0.815286624203822	4	CG	-1	0.000337371046598884	loss
chr1	687753	687802	50	*	38	138	0.27536231884058	66	128	0.515625	5	CG	1	0.000167011610733711	gain
chr1	723303	723352	50	*	3	132	0.0227272727272727	41	133	0.308270676691729	4	CG	1	6.79181437625595e-10	gain
chr1	739803	739852	50	*	58	79	0.734177215189873	47	98	0.479591836734694	4	CG	-1	0.00103370925510801	loss
chr1	744903	744952	50	*	159	244	0.651639344262295	130	278	0.467625899280576	8	CG	-1	6.83835589488527e-05	loss
chr1	760203	760252	50	*	121	156	0.775641025641026	132	140	0.942857142857143	4	CG	1	0.000100407736741332	gain
chr1	778603	778652	50	*	71	170	0.417647058823529	151	173	0.872832369942196	6	CG	1	1.74655272864689e-17	gain
chr1	803803	803852	50	*	63	183	0.344262295081967	100	141	0.709219858156028	6	CG	1	6.06038721813584e-10	gain
chr1	804903	804952	50	*	94	122	0.770491803278688	206	215	0.958139534883721	4	CG	1	2.71073235249104e-07	gain
chr1	805253	805302	50	*	17	98	0.173469387755102	1	110	0.00909090909090909	4	CG	-1	1.85822594521366e-05	loss
chr1	815953	816002	50	*	69	133	0.518796992481203	77	109	0.706422018348624	4	CG	1	0.00441040840840936	gain
chr1	824053	824102	50	*	28	77	0.363636363636364	16	92	0.173913043478261	4	CG	-1	0.00885582373209462	loss
chr1	832453	832502	50	*	42	114	0.368421052631579	33	158	0.208860759493671	4	CG	-1	0.00485306014420156	loss
chr1	833403	833452	50	*	79	121	0.652892561983471	56	159	0.352201257861635	4	CG	-1	2.32535355671196e-06	loss
chr1	847053	847102	50	*	103	135	0.762962962962963	75	181	0.414364640883978	4	CG	-1	3.69478516499818e-09	loss
chr1	857503	857552	50	*	113	119	0.949579831932773	83	155	0.535483870967742	4	CG	-1	3.7185916102582e-14	loss
chr1	869153	869202	50	*	119	163	0.730061349693252	79	153	0.516339869281046	4	CG	-1	0.000209760609026854	loss
chr1	871353	871402	50	*	13	132	0.0984848484848485	67	207	0.323671497584541	4	CG	1	3.08882923844317e-06	gain
chr1	872653	872702	50	*	25	87	0.28735632183908	85	150	0.566666666666667	6	CG	1	9.1458380104975e-05	gain
chr1	945553	945602	50	*	123	127	0.968503937007874	92	118	0.779661016949153	4	CG	-1	1.79576415283897e-05	loss
chr1	974153	974202	50	*	108	112	0.964285714285714	144	177	0.813559322033898	4	CG	-1	0.000193272477682476	loss
chr1	984853	984902	50	*	104	114	0.912280701754386	99	139	0.712230215827338	4	CG	-1	0.000117971617691102	loss
chr1	988953	989002	50	*	33	94	0.351063829787234	47	84	0.55952380952381	3	CG	1	0.00752237713670244	gain
chr1	994353	994402	50	*	33	99	0.333333333333333	63	129	0.488372093023256	4	CG	1	0.0224777394348889	gain
chr1	998903	998952	50	*	44	112	0.392857142857143	15	123	0.121951219512195	4	CG	-1	6.19857852642618e-06	loss
chr1	1002903	1002952	50	*	97	119	0.815126050420168	87	137	0.635036496350365	4	CG	-1	0.00189206047766953	loss
chr1	1012053	1012102	50	*	120	126	0.952380952380952	121	151	0.801324503311258	4	CG	-1	0.000250263113095526	loss
chr1	1019303	1019352	50	*	76	89	0.853932584269663	96	138	0.695652173913043	4	CG	-1	0.00793498220902474	loss
chr1	1036853	1036902	50	*	54	76	0.710526315789474	98	113	0.867256637168142	4	CG	1	0.0101995136100953	gain
chr1	1039253	1039302	50	*	109	174	0.626436781609195	101	125	0.808	4	CG	1	0.00117506330057094	gain
chr1	1044653	1044702	50	*	74	120	0.616666666666667	40	102	0.392156862745098	4	CG	-1	0.00162837647090018	loss
chr1	1046453	1046502	50	*	67	129	0.51937984496124	125	152	0.822368421052632	4	CG	1	3.91952147085774e-07	gain
chr1	1069903	1069952	50	*	1	167	0.00598802395209581	32	154	0.207792207792208	4	CG	1	2.3050288725704e-09	gain
chr1	1075553	1075602	50	*	170	173	0.982658959537572	134	161	0.832298136645963	4	CG	-1	3.42184737534156e-06	loss
chr1	1104053	1104102	50	*	258	281	0.918149466192171	195	268	0.727611940298508	6	CG	-1	1.88430129330279e-08	loss
chr1	1108953	1109002	50	*	112	128	0.875	98	139	0.705035971223022	4	CG	-1	0.00129520909934037	loss
chr1	1120603	1120652	50	*	83	135	0.614814814814815	51	120	0.425	6	CG	-1	0.00334624795140445	loss
chr1	1133953	1134002	50	*	109	163	0.668711656441718	32	164	0.195121951219512	4	CG	-1	8.72330179662147e-17	loss
chr1	1183303	1183352	50	*	91	103	0.883495145631068	86	118	0.728813559322034	4	CG	-1	0.00501815736668485	loss
chr1	1183453	1183502	50	*	3	74	0.0405405405405405	27	118	0.228813559322034	4	CG	1	0.000586542639656221	gain
chr1	1191603	1191652	50	*	126	131	0.961832061068702	94	117	0.803418803418803	4	CG	-1	0.000160014867340077	loss
chr1	1194353	1194402	50	*	3	131	0.0229007633587786	43	183	0.234972677595628	4	CG	1	1.19246211718963e-07	gain
chr1	1196503	1196552	50	*	2	130	0.0153846153846154	21	111	0.189189189189189	4	CG	1	8.20473537689339e-06	gain
chr1	1199653	1199702	50	*	139	146	0.952054794520548	117	146	0.801369863013699	4	CG	-1	0.000223737893261315	loss
chr1	1209453	1209502	50	*	15	169	0.0887573964497041	66	196	0.336734693877551	4	CG	1	4.06860271119322e-08	gain
chr1	1213603	1213652	50	*	112	168	0.666666666666667	78	187	0.417112299465241	4	CG	-1	7.73975428538527e-06	loss
chr1	1218003	1218052	50	*	1	74	0.0135135135135135	11	61	0.180327868852459	4	CG	1	0.00162842072239435	gain
chr1	1261553	1261602	50	*	60	92	0.652173913043478	22	76	0.289473684210526	4	CG	-1	8.68248493172372e-06	loss
chr1	1316703	1316752	50	*	117	155	0.754838709677419	72	139	0.517985611510791	4	CG	-1	6.59736495933094e-05	loss
chr1	1364553	1364602	50	*	38	115	0.330434782608696	65	118	0.550847457627119	4	CG	1	0.00133449567723786	gain
chr1	1380903	1380952	50	*	122	124	0.983870967741935	136	164	0.829268292682927	4	CG	-1	1.89023440629976e-05	loss
chr1	1395553	1395602	50	*	156	198	0.787878787878788	198	204	0.970588235294118	4	CG	1	3.86203139491778e-08	gain
chr1	1399003	1399052	50	*	56	202	0.277227722772277	75	165	0.454545454545455	5	CG	1	0.000714713211886141	gain
chr1	1422353	1422402	50	*	26	116	0.224137931034483	10	167	0.0598802395209581	4	CG	-1	0.000166421391331522	loss
chr1	1426203	1426252	50	*	113	145	0.779310344827586	113	120	0.941666666666667	4	CG	1	0.000332168344483329	gain
chr1	1496053	1496102	50	*	31	106	0.292452830188679	7	120	0.0583333333333333	3	CG	-1	6.53147475247652e-06	loss
chr1	1496253	1496302	50	*	62	136	0.455882352941176	111	160	0.69375	4	CG	1	0.000106053437339362	gain
chr1	1496653	1496702	50	*	52	72	0.722222222222222	55	120	0.458333333333333	6	CG	-1	0.000784346682774112	loss
chr1	1497953	1498002	50	*	47	92	0.510869565217391	80	112	0.714285714285714	4	CG	1	0.00443161360012777	gain
chr1	1503753	1503802	50	*	0	166	0	31	172	0.180232558139535	4	CG	1	2.11480851563889e-09	gain
chr1	1511403	1511452	50	*	127	158	0.80379746835443	186	189	0.984126984126984	6	CG	1	3.79975852836383e-08	gain
chr1	1512103	1512152	50	*	130	241	0.539419087136929	202	274	0.737226277372263	8	CG	1	1.01291913928804e-05	gain
chr1	1512303	1512352	50	*	73	103	0.70873786407767	76	146	0.520547945205479	4	CG	-1	0.00457460173709626	loss
chr1	1516903	1516952	50	*	167	286	0.583916083916084	104	252	0.412698412698413	8	CG	-1	0.000181171153770871	loss
chr1	1520803	1520852	50	*	92	155	0.593548387096774	70	160	0.4375	4	CG	-1	0.00772077638354475	loss
chr1	1521053	1521102	50	*	76	127	0.598425196850394	36	116	0.310344827586207	4	CG	-1	2.55391192147384e-05	loss
chr1	1522653	1522702	50	*	37	167	0.221556886227545	3	159	0.0188679245283019	4	CG	-1	2.56406804140457e-08	loss
chr1	1524953	1525002	50	*	71	125	0.568	63	154	0.409090909090909	4	CG	-1	0.0122518367678411	loss
chr1	1528103	1528152	50	*	24	188	0.127659574468085	73	218	0.334862385321101	4	CG	1	2.67902682523141e-06	gain
chr1	1539103	1539352	250	*	443	1030	0.430097087378641	513	869	0.590333716915995	28	CG	1	4.41707920226729e-11	gain
chr1	1551503	1551552	50	*	66	123	0.536585365853659	59	173	0.341040462427746	4	CG	-1	0.00123114341587789	loss
chr1	1558553	1558602	50	*	55	133	0.413533834586466	37	156	0.237179487179487	4	CG	-1	0.00206164807310164	loss
chr1	1573203	1573252	50	*	42	114	0.368421052631579	23	125	0.184	4	CG	-1	0.00271645787995099	loss
chr1	1573453	1573502	50	*	91	147	0.619047619047619	55	123	0.447154471544715	4	CG	-1	0.00589407723720186	loss
chr1	1581953	1582002	50	*	125	147	0.850340136054422	106	161	0.658385093167702	4	CG	-1	0.000215007995876127	loss
chr1	1600003	1600052	50	*	49	147	0.333333333333333	106	164	0.646341463414634	4	CG	1	2.00906814129217e-07	gain
chr1	1608503	1608552	50	*	69	84	0.821428571428571	76	114	0.666666666666667	4	CG	-1	0.0165622557249194	loss
chr1	1639503	1639552	50	*	44	101	0.435643564356436	22	107	0.205607476635514	4	CG	-1	0.000839612940261313	loss
chr1	1672353	1672402	50	*	88	172	0.511627906976744	133	196	0.678571428571429	4	CG	1	0.00183828142059174	gain
chr1	1672753	1672802	50	*	71	118	0.601694915254237	138	161	0.857142857142857	4	CG	1	4.82749452470926e-06	gain
chr1	1679853	1679902	50	*	77	148	0.52027027027027	49	133	0.368421052631579	4	CG	-1	0.0128085355118685	loss
chr1	1715903	1715952	50	*	202	333	0.606606606606607	116	318	0.364779874213836	8	CG	-1	6.15557750801849e-09	loss
chr1	1724953	1725002	50	*	42	99	0.424242424242424	81	124	0.653225806451613	3	CG	1	0.00105565532709511	gain
chr1	1730553	1730602	50	*	59	129	0.457364341085271	115	171	0.672514619883041	4	CG	1	0.000400315885427839	gain
chr1	1738553	1738602	50	*	83	151	0.549668874172185	44	153	0.287581699346405	4	CG	-1	1.3554998949765e-05	loss
chr1	1758303	1758352	50	*	21	86	0.244186046511628	41	77	0.532467532467532	4	CG	1	0.000330262641340627	gain
chr1	1759853	1759902	50	*	74	101	0.732673267326733	75	138	0.543478260869565	4	CG	-1	0.00375601087523906	loss
chr1	1810603	1810652	50	*	45	98	0.459183673469388	64	94	0.680851063829787	4	CG	1	0.00288194879831432	gain
chr1	1828103	1828152	50	*	42	69	0.608695652173913	88	105	0.838095238095238	4	CG	1	0.00161415648746584	gain
chr1	1834503	1834552	50	*	80	105	0.761904761904762	71	164	0.432926829268293	4	CG	-1	4.29918996219028e-07	loss
chr1	1841903	1841952	50	*	65	134	0.485074626865672	38	117	0.324786324786325	4	CG	-1	0.0105188134201017	loss
chr1	1842253	1842302	50	*	55	98	0.561224489795918	89	118	0.754237288135593	4	CG	1	0.00364325236113611	gain
chr1	1859703	1859752	50	*	144	162	0.888888888888889	105	146	0.719178082191781	4	CG	-1	0.000405234656698777	loss
chr1	1863953	1864002	50	*	33	69	0.478260869565217	30	116	0.258620689655172	4	CG	-1	0.00446684637003241	loss
chr1	1875003	1875052	50	*	104	112	0.928571428571429	66	93	0.709677419354839	3	CG	-1	0.000113711962792034	loss
chr1	1875953	1876002	50	*	88	126	0.698412698412698	71	133	0.533834586466165	4	CG	-1	0.00837630448091588	loss
chr1	1879753	1879802	50	*	27	69	0.391304347826087	62	74	0.837837837837838	4	CG	1	2.20132324116957e-07	gain
chr1	1891603	1891652	50	*	18	108	0.166666666666667	1	110	0.00909090909090909	4	CG	-1	3.95594717119227e-05	loss
chr1	1920353	1920652	300	*	186	380	0.489473684210526	373	579	0.644214162348877	14	CG	1	7.70265068859653e-06	gain
chr1	1961603	1961652	50	*	75	189	0.396825396825397	31	243	0.127572016460905	6	CG	-1	1.24173108472129e-09	loss
chr1	1967153	1967202	50	*	111	152	0.730263157894737	97	106	0.915094339622642	4	CG	1	0.000331161410620131	gain
chr1	1987803	1987852	50	*	72	112	0.642857142857143	71	145	0.489655172413793	4	CG	-1	0.0172225173020105	loss
chr1	1990603	1990652	50	*	22	46	0.478260869565217	22	83	0.265060240963855	4	CG	-1	0.0206956448586789	loss
chr1	1991053	1991102	50	*	99	164	0.603658536585366	87	204	0.426470588235294	5	CG	-1	0.0011542632021867	loss
chr1	2004803	2004852	50	*	67	174	0.385057471264368	126	229	0.550218340611354	4	CG	1	0.00171841171645786	gain
chr1	2004953	2005002	50	*	69	188	0.367021276595745	30	172	0.174418604651163	4	CG	-1	0.000105721707481198	loss
chr1	2006053	2006102	50	*	101	140	0.721428571428571	137	149	0.919463087248322	4	CG	1	2.6191898275477e-05	gain
chr1	2019103	2019202	100	*	73	199	0.366834170854271	37	301	0.122923588039867	8	CG	-1	2.43647057919892e-09	loss
chr1	2028603	2028652	50	*	116	151	0.768211920529801	128	139	0.920863309352518	6	CG	1	0.00057665868098327	gain
chr1	2036253	2036302	50	*	90	124	0.725806451612903	92	103	0.893203883495146	4	CG	1	0.00300529576055149	gain
chr1	2050403	2050452	50	*	78	167	0.467065868263473	148	212	0.69811320754717	4	CG	1	1.52539240403779e-05	gain
chr1	2059253	2059302	50	*	59	61	0.967213114754098	67	89	0.752808988764045	4	CG	-1	0.00040778153665548	loss
chr1	2063003	2063302	300	*	194	280	0.692857142857143	176	375	0.469333333333333	14	CG	-1	7.50768657778467e-08	loss
chr1	2066053	2066102	50	*	129	153	0.843137254901961	94	154	0.61038961038961	6	CG	-1	1.56370747592076e-05	loss
chr1	2104453	2104502	50	*	109	129	0.844961240310077	138	203	0.679802955665025	5	CG	-1	0.00111113544260581	loss
chr1	2106803	2106852	50	*	66	73	0.904109589041096	101	138	0.731884057971015	4	CG	-1	0.00478012796695464	loss
chr1	2110403	2110452	50	*	29	101	0.287128712871287	10	93	0.10752688172043	4	CG	-1	0.00275773858863493	loss
chr1	2120953	2121002	50	*	31	158	0.19620253164557	76	176	0.431818181818182	4	CG	1	1.13329312973096e-05	gain
chr1	2137903	2137952	50	*	35	159	0.220125786163522	67	129	0.51937984496124	3	CG	1	6.53485964964034e-07	gain
chr1	2138303	2138352	50	*	118	146	0.808219178082192	159	164	0.969512195121951	6	CG	1	1.04711880534266e-05	gain
chr1	2138403	2138452	50	*	82	96	0.854166666666667	61	90	0.677777777777778	4	CG	-1	0.00617066092175215	loss
chr1	2138803	2138852	50	*	54	185	0.291891891891892	15	156	0.0961538461538462	4	CG	-1	1.59339036103342e-05	loss
chr1	2143953	2144002	50	*	2	70	0.0285714285714286	20	77	0.25974025974026	3	CG	1	0.000107004906036341	gain
chr1	2145603	2145652	50	*	108	169	0.63905325443787	131	144	0.909722222222222	4	CG	1	5.94641006543631e-08	gain
chr1	2171803	2171852	50	*	41	142	0.288732394366197	22	170	0.129411764705882	4	CG	-1	0.000925068957894756	loss
chr1	2172653	2172702	50	*	65	87	0.747126436781609	62	107	0.579439252336449	4	CG	-1	0.0166737193448811	loss
chr1	2200303	2200352	50	*	155	218	0.711009174311927	112	218	0.513761467889908	6	CG	-1	7.23048068959716e-05	loss
chr1	2216553	2216602	50	*	90	148	0.608108108108108	47	107	0.439252336448598	4	CG	-1	0.0117489117311935	loss
chr1	2249603	2249752	150	*	268	374	0.716577540106952	219	430	0.509302325581395	18	CG	-1	1.23840022674272e-08	loss
chr1	2258503	2258552	50	*	113	236	0.478813559322034	152	212	0.716981132075472	6	CG	1	1.18689385157191e-06	gain
chr1	2270153	2270202	50	*	123	124	0.991935483870968	144	177	0.813559322033898	5	CG	-1	5.52740235809839e-07	loss
chr1	2279603	2279652	50	*	85	87	0.977011494252874	62	80	0.775	3	CG	-1	0.000112297439029502	loss
chr1	2283553	2283602	50	*	63	107	0.588785046728972	90	107	0.841121495327103	4	CG	1	0.000132379272914971	gain
chr1	2323053	2323102	50	*	24	109	0.220183486238532	7	129	0.0542635658914729	4	CG	-1	0.000307257468455377	loss
chr1	2332503	2332552	50	*	133	158	0.841772151898734	81	123	0.658536585365854	4	CG	-1	0.000642088147023439	loss
chr1	2332953	2333002	50	*	43	144	0.298611111111111	131	217	0.603686635944701	4	CG	1	9.3067286942244e-08	gain
chr1	2333503	2333552	50	*	67	163	0.411042944785276	30	139	0.215827338129496	4	CG	-1	0.000522958739136448	loss
chr1	2348003	2348052	50	*	95	104	0.913461538461538	103	136	0.757352941176471	4	CG	-1	0.00239015381114762	loss
chr1	2361553	2361602	50	*	110	134	0.82089552238806	69	104	0.663461538461538	4	CG	-1	0.00735296509284883	loss
chr1	2370503	2370552	50	*	17	106	0.160377358490566	0	105	0	4	CG	-1	1.94138072616928e-05	loss
chr1	2371203	2371252	50	*	120	157	0.764331210191083	126	226	0.557522123893805	6	CG	-1	7.47608854971166e-05	loss
chr1	2374753	2374802	50	*	40	69	0.579710144927536	30	99	0.303030303030303	3	CG	-1	0.000698095213148187	loss
chr1	2386753	2386802	50	*	3	52	0.0576923076923077	33	92	0.358695652173913	4	CG	1	8.13262415007462e-05	gain
chr1	2391103	2391152	50	*	68	178	0.382022471910112	40	227	0.176211453744493	4	CG	-1	1.32765714811489e-05	loss
chr1	2419953	2420002	50	*	8	80	0.1	28	72	0.388888888888889	4	CG	1	8.44499931701523e-05	gain
chr1	2425303	2425352	50	*	35	73	0.479452054794521	46	70	0.657142857142857	4	CG	1	0.0429126661992687	gain
chr1	2454903	2454952	50	*	86	124	0.693548387096774	50	126	0.396825396825397	4	CG	-1	7.52246037620719e-06	loss
chr1	2501503	2501552	50	*	24	53	0.452830188679245	78	112	0.696428571428571	4	CG	1	0.0042564950048237	gain
chr1	2505703	2505752	50	*	82	86	0.953488372093023	79	99	0.797979797979798	3	CG	-1	0.00234956982390048	loss
chr1	2505903	2505952	50	*	0	90	0	18	111	0.162162162162162	3	CG	1	3.90857739329911e-05	gain
chr1	2512553	2512602	50	*	88	118	0.745762711864407	72	139	0.517985611510791	4	CG	-1	0.00031479536679404	loss
chr1	2513003	2513052	50	*	74	94	0.787234042553192	50	80	0.625	4	CG	-1	0.0290168912494711	loss
chr1	2518353	2518452	100	*	158	239	0.661087866108787	160	372	0.43010752688172	8	CG	-1	1.27657650682275e-07	loss
chr1	2530403	2530452	50	*	36	73	0.493150684931507	90	134	0.671641791044776	3	CG	1	0.0177284707100071	gain
chr1	2557103	2557152	50	*	100	153	0.65359477124183	140	163	0.858895705521472	4	CG	1	4.87976217113374e-05	gain
chr1	2564153	2564202	50	*	114	164	0.695121951219512	132	150	0.88	4	CG	1	0.000127403064317606	gain
chr1	2598203	2598252	50	*	71	94	0.75531914893617	100	102	0.980392156862745	4	CG	1	4.78687761378898e-06	gain
chr1	2610053	2610102	50	*	31	214	0.144859813084112	73	242	0.301652892561983	6	CG	1	0.000154117961050783	gain
chr1	2636803	2636852	50	*	81	106	0.764150943396226	128	136	0.941176470588235	4	CG	1	0.000190827234993812	gain
chr1	2643203	2643252	50	*	130	218	0.596330275229358	181	206	0.878640776699029	6	CG	1	2.65117788407185e-10	gain
chr1	2674203	2674252	50	*	86	93	0.924731182795699	56	86	0.651162790697674	3	CG	-1	1.53836341544318e-05	loss
chr1	2692903	2693052	150	*	96	199	0.482412060301508	142	201	0.706467661691542	8	CG	1	1.7483729332167e-05	gain
chr1	2704103	2704152	50	*	150	162	0.925925925925926	158	208	0.759615384615385	6	CG	-1	4.25682664491088e-05	loss
chr1	2706503	2706552	50	*	65	157	0.414012738853503	120	171	0.701754385964912	4	CG	1	6.43414132832736e-07	gain
chr1	2716203	2716252	50	*	51	72	0.708333333333333	56	102	0.549019607843137	3	CG	-1	0.0403910118459557	loss
chr1	2745753	2745802	50	*	83	116	0.71551724137931	96	99	0.96969696969697	4	CG	1	8.87897005702025e-07	gain
chr1	2767703	2767752	50	*	19	122	0.155737704918033	72	162	0.444444444444444	3	CG	1	8.04931099869107e-07	gain
chr1	2780503	2780602	100	*	151	233	0.648068669527897	86	231	0.372294372294372	11	CG	-1	2.53597655526327e-08	loss
chr1	2782853	2782902	50	*	140	187	0.748663101604278	98	178	0.550561797752809	4	CG	-1	0.000145413957903988	loss
chr1	2835303	2835352	50	*	0	64	0	21	79	0.265822784810127	4	CG	1	3.82642723234728e-06	gain
chr1	2836803	2836852	50	*	24	144	0.166666666666667	95	226	0.420353982300885	6	CG	1	9.04124344212062e-07	gain
chr1	2881503	2881552	50	*	146	156	0.935897435897436	124	162	0.765432098765432	4	CG	-1	4.06457779921512e-05	loss
chr1	2882003	2882052	50	*	64	155	0.412903225806452	36	152	0.236842105263158	4	CG	-1	0.00146032049909687	loss
chr1	2889553	2889602	50	*	99	102	0.970588235294118	99	124	0.798387096774194	4	CG	-1	0.000127892791596	loss
chr1	2892153	2892252	100	*	175	288	0.607638888888889	320	411	0.778588807785888	9	CG	1	4.20006334773469e-06	gain
chr1	2901803	2901852	50	*	45	97	0.463917525773196	116	147	0.789115646258503	3	CG	1	9.25848554334259e-07	gain
chr1	2984853	2984902	50	*	87	95	0.91578947368421	97	142	0.683098591549296	4	CG	-1	3.40423580117963e-05	loss
chr1	3030203	3030252	50	*	164	164	1	97	142	0.683098591549296	4	CG	-1	4.8251768919983e-16	loss
chr1	3055003	3055052	50	*	72	96	0.75	65	109	0.596330275229358	4	CG	-1	0.026283920096396	loss
chr1	3074403	3074452	50	*	76	82	0.926829268292683	48	84	0.571428571428571	4	CG	-1	4.00283233449142e-07	loss
