seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType
chr1	1183003	1183052	50	*	104	271	0.383763837638376	47	230	0.204347826086957	8	CHH	-1	5.80743063483018e-05	loss
chr1	1201653	1201702	50	*	111	189	0.587301587301587	68	87	0.781609195402299	10	CHH	1	0.00246948226647708	gain
chr1	1275803	1275852	50	*	77	187	0.411764705882353	128	212	0.60377358490566	10	CHH	1	0.000325548141834098	gain
chr1	1283003	1283052	50	*	61	88	0.693181818181818	52	60	0.866666666666667	4	CHH	1	0.0188698135936342	gain
chr1	1294703	1294802	100	*	98	250	0.392	100	183	0.546448087431694	18	CHH	1	0.00246948226647708	gain
chr1	1295053	1295102	50	*	138	195	0.707692307692308	117	230	0.508695652173913	11	CHH	-1	9.76166928029263e-05	loss
chr1	1351153	1351202	50	*	74	144	0.513888888888889	42	130	0.323076923076923	7	CHH	-1	0.00216548716147311	loss
chr1	1416203	1416252	50	*	121	206	0.587378640776699	138	183	0.754098360655738	8	CHH	1	0.000970773981435585	gain
chr1	1515303	1515352	50	*	22	160	0.1375	39	121	0.322314049586777	14	CHH	1	0.000502884051869657	gain
chr1	1543553	1543602	50	*	104	348	0.298850574712644	49	354	0.138418079096045	16	CHH	-1	2.25076750573855e-06	loss
chr1	1609403	1609452	50	*	61	123	0.495934959349593	53	81	0.654320987654321	5	CHH	1	0.0314300845481787	gain
chr1	1862953	1863002	50	*	38	296	0.128378378378378	71	247	0.287449392712551	9	CHH	1	2.41477483082621e-05	gain
chr1	1864353	1864402	50	*	106	146	0.726027397260274	111	126	0.880952380952381	6	CHH	1	0.00214701177122134	gain
chr1	1983803	1983852	50	*	124	278	0.446043165467626	115	392	0.293367346938776	12	CHH	-1	0.000163996711131726	loss
chr1	1991903	1991952	50	*	58	123	0.471544715447154	33	133	0.24812030075188	6	CHH	-1	0.000497110414597228	loss
chr1	2017003	2017052	50	*	86	275	0.312727272727273	136	284	0.47887323943662	9	CHH	1	0.000185759237027408	gain
chr1	2059153	2059202	50	*	38	83	0.457831325301205	42	65	0.646153846153846	7	CHH	1	0.0311696014047216	gain
chr1	2110303	2110352	50	*	213	338	0.630177514792899	102	226	0.451327433628319	12	CHH	-1	0.000102520415723909	loss
chr1	2151953	2152002	50	*	67	215	0.311627906976744	23	157	0.146496815286624	9	CHH	-1	0.000470954933413558	loss
chr1	2211753	2211802	50	*	118	240	0.491666666666667	94	352	0.267045454545455	10	CHH	-1	4.1184485879961e-07	loss
chr1	2242453	2242502	50	*	72	169	0.42603550295858	70	114	0.614035087719298	8	CHH	1	0.00321055952545846	gain
chr1	2242553	2242602	50	*	84	181	0.464088397790055	39	143	0.272727272727273	8	CHH	-1	0.000919905907863845	loss
chr1	2349153	2349202	50	*	62	248	0.25	87	217	0.400921658986175	10	CHH	1	0.00113979849830882	gain
chr1	2384703	2384752	50	*	89	243	0.366255144032922	27	177	0.152542372881356	10	CHH	-1	6.61073339062199e-06	loss
chr1	2420403	2420502	100	*	35	258	0.135658914728682	92	288	0.319444444444444	11	CHH	1	2.71632280859619e-06	gain
chr1	2425353	2425402	50	*	67	87	0.770114942528736	74	142	0.52112676056338	9	CHH	-1	0.000361377404884224	loss
chr1	2505553	2505602	50	*	127	370	0.343243243243243	213	405	0.525925925925926	13	CHH	1	3.000175280952e-06	gain
chr1	2539653	2539702	50	*	71	324	0.219135802469136	126	319	0.394984326018809	10	CHH	1	9.3486179261589e-06	gain
chr1	2583753	2583802	50	*	19	239	0.0794979079497908	45	193	0.233160621761658	8	CHH	1	3.94484967104537e-05	gain
chr1	2598203	2598252	50	*	28	125	0.224	68	164	0.414634146341463	9	CHH	1	0.00112190901207336	gain
chr1	2696453	2696502	50	*	101	384	0.263020833333333	162	370	0.437837837837838	13	CHH	1	4.6108560897213e-06	gain
chr1	2719703	2719752	50	*	65	173	0.375722543352601	27	163	0.165644171779141	11	CHH	-1	6.06188876339753e-05	loss
chr1	2723353	2723402	50	*	7	151	0.0463576158940397	52	203	0.25615763546798	10	CHH	1	5.14500765167069e-07	gain
chr1	2727453	2727502	50	*	132	361	0.365650969529086	73	347	0.210374639769452	12	CHH	-1	3.04412848122667e-05	loss
chr1	2812253	2812302	50	*	17	231	0.0735930735930736	45	200	0.225	10	CHH	1	3.46191648407292e-05	gain
chr1	2887703	2887752	50	*	133	192	0.692708333333333	84	156	0.538461538461538	7	CHH	-1	0.00474115784288283	loss
chr1	2898203	2898252	50	*	57	112	0.508928571428571	27	97	0.278350515463918	6	CHH	-1	0.00119728416461577	loss
chr1	2922653	2922702	50	*	64	211	0.303317535545024	107	204	0.524509803921569	12	CHH	1	2.89767110737414e-05	gain
chr1	2966653	2966702	50	*	54	102	0.529411764705882	23	65	0.353846153846154	7	CHH	-1	0.0384877058905979	loss
chr1	2967553	2967652	100	*	172	363	0.473829201101928	50	196	0.255102040816327	20	CHH	-1	2.97347869638756e-06	loss
chr1	2970203	2970252	50	*	11	145	0.0758620689655172	23	88	0.261363636363636	5	CHH	1	0.000419122483024559	gain
chr1	2987553	2987602	50	*	47	197	0.238578680203046	64	158	0.40506329113924	11	CHH	1	0.00135975889203107	gain
chr1	3058453	3058502	50	*	98	258	0.37984496124031	155	275	0.563636363636364	10	CHH	1	9.59163255845049e-05	gain
chr1	3069003	3069052	50	*	55	211	0.260663507109005	66	156	0.423076923076923	15	CHH	1	0.00174996768018384	gain
chr1	3069503	3069552	50	*	80	193	0.414507772020725	46	198	0.232323232323232	12	CHH	-1	0.000333575242110829	loss
chr1	3135853	3135952	100	*	65	189	0.343915343915344	23	222	0.103603603603604	17	CHH	-1	7.28811916896029e-08	loss
chr1	3227703	3227752	50	*	94	189	0.497354497354497	141	216	0.652777777777778	8	CHH	1	0.0024773097213519	gain
chr1	3235703	3235752	50	*	171	403	0.424317617866005	259	433	0.598152424942263	16	CHH	1	4.43230382595239e-06	gain
chr1	3612203	3612252	50	*	72	178	0.404494382022472	61	109	0.559633027522936	7	CHH	1	0.0156649748078522	gain
chr1	3823603	3823652	50	*	157	328	0.478658536585366	89	320	0.278125	11	CHH	-1	1.77684981212854e-06	loss
chr1	3824503	3824552	50	*	43	148	0.290540540540541	7	131	0.0534351145038168	8	CHH	-1	1.12304927290864e-06	loss
chr1	3871153	3871202	50	*	115	221	0.520361990950226	96	134	0.716417910447761	10	CHH	1	0.000657487890384029	gain
chr1	4023803	4023852	50	*	113	331	0.341389728096677	144	276	0.521739130434783	15	CHH	1	3.49530144698246e-05	gain
chr1	4064753	4064802	50	*	161	333	0.483483483483483	107	329	0.325227963525836	11	CHH	-1	0.000115788158871233	loss
chr1	4242803	4242852	50	*	14	82	0.170731707317073	3	159	0.0188679245283019	5	CHH	-1	0.000102520415723909	loss
chr1	4281003	4281102	100	*	122	407	0.2997542997543	267	571	0.467600700525394	19	CHH	1	1.12460456412646e-06	gain
chr1	4291453	4291502	50	*	58	104	0.557692307692308	90	121	0.743801652892562	9	CHH	1	0.00568346819084645	gain
chr1	4292153	4292202	50	*	36	89	0.404494382022472	21	85	0.247058823529412	8	CHH	-1	0.0359101789403642	loss
chr1	4338703	4338752	50	*	78	297	0.262626262626263	80	193	0.414507772020725	13	CHH	1	0.000929390769990219	gain
chr1	4479603	4479652	50	*	23	111	0.207207207207207	6	115	0.0521739130434783	5	CHH	-1	0.000973079097963713	loss
chr1	4482703	4482752	50	*	33	92	0.358695652173913	16	80	0.2	7	CHH	-1	0.0282351001417629	loss
chr1	4617353	4617402	50	*	149	383	0.389033942558747	40	180	0.222222222222222	11	CHH	-1	0.000218814396183917	loss
chr1	4637803	4637852	50	*	182	436	0.41743119266055	223	387	0.576227390180879	14	CHH	1	2.57538000563464e-05	gain
chr1	4669153	4669202	50	*	85	310	0.274193548387097	112	262	0.427480916030534	8	CHH	1	0.000332553056783028	gain
chr1	4734753	4734802	50	*	46	97	0.474226804123711	28	90	0.311111111111111	4	CHH	-1	0.0262584338330114	loss
chr1	4777253	4777302	50	*	138	205	0.673170731707317	59	127	0.464566929133858	8	CHH	-1	0.000470642775563701	loss
chr1	4778203	4778252	50	*	220	248	0.887096774193548	179	244	0.733606557377049	10	CHH	-1	6.15156211378243e-05	loss
chr1	4821803	4821852	50	*	24	183	0.131147540983607	89	240	0.370833333333333	10	CHH	1	2.90195467928753e-07	gain
chr1	4828853	4828902	50	*	82	166	0.493975903614458	59	185	0.318918918918919	6	CHH	-1	0.00161439627079207	loss
chr1	4835403	4835452	50	*	19	139	0.136690647482014	31	108	0.287037037037037	7	CHH	1	0.00507536640353774	gain
chr1	4838103	4838152	50	*	117	231	0.506493506493506	42	120	0.35	9	CHH	-1	0.00763836915867198	loss
chr1	4888853	4888902	50	*	21	151	0.139072847682119	55	164	0.335365853658537	10	CHH	1	0.00017794970522546	gain
chr1	4976853	4976952	100	*	137	229	0.59825327510917	111	295	0.376271186440678	15	CHH	-1	3.72471016801611e-06	loss
chr1	4984703	4984752	50	*	86	160	0.5375	48	131	0.366412213740458	6	CHH	-1	0.00549107372788299	loss
chr1	5068253	5068302	50	*	118	261	0.452107279693487	148	237	0.624472573839662	10	CHH	1	0.00035075070214442	gain
chr1	5069153	5069202	50	*	63	172	0.366279069767442	65	116	0.560344827586207	7	CHH	1	0.00230588584642669	gain
chr1	5099503	5099552	50	*	31	73	0.424657534246575	65	87	0.747126436781609	8	CHH	1	0.000133454520714281	gain
chr1	5199253	5199302	50	*	62	130	0.476923076923077	37	134	0.276119402985075	6	CHH	-1	0.00145771462245011	loss
chr1	5277653	5277702	50	*	93	153	0.607843137254902	116	149	0.778523489932886	8	CHH	1	0.00246948226647708	gain
chr1	5296353	5296402	50	*	182	366	0.497267759562842	100	296	0.337837837837838	13	CHH	-1	0.000119724132511343	loss
chr1	5296803	5296852	50	*	126	250	0.504	176	269	0.654275092936803	13	CHH	1	0.00115948302291297	gain
chr1	5314203	5314252	50	*	26	162	0.160493827160494	57	176	0.323863636363636	8	CHH	1	0.00101800602093762	gain
chr1	5399403	5399502	100	*	81	280	0.289285714285714	139	289	0.480968858131488	13	CHH	1	1.63020731184805e-05	gain
chr1	5399553	5399602	50	*	30	85	0.352941176470588	14	73	0.191780821917808	4	CHH	-1	0.0328347376761115	loss
chr1	5482953	5483002	50	*	138	346	0.398843930635838	221	353	0.626062322946176	14	CHH	1	4.74553376793152e-08	gain
chr1	5483153	5483252	100	*	74	369	0.200542005420054	116	301	0.385382059800664	19	CHH	1	1.77684981212854e-06	gain
chr1	5564403	5564452	50	*	170	293	0.580204778156997	154	360	0.427777777777778	11	CHH	-1	0.000280945267029273	loss
chr1	5565103	5565152	50	*	132	289	0.456747404844291	66	239	0.276150627615063	7	CHH	-1	7.37319739737715e-05	loss
chr1	5567203	5567252	50	*	32	72	0.444444444444444	21	84	0.25	8	CHH	-1	0.0128389194409508	loss
chr1	5568253	5568302	50	*	57	124	0.459677419354839	33	124	0.266129032258065	9	CHH	-1	0.00309312008383708	loss
chr1	5568803	5568852	50	*	79	263	0.300380228136882	96	201	0.477611940298507	17	CHH	1	0.000270031752989313	gain
chr1	5571053	5571152	100	*	51	315	0.161904761904762	100	238	0.420168067226891	24	CHH	1	9.18242898056055e-10	gain
chr1	5576553	5576602	50	*	6	113	0.0530973451327434	30	125	0.24	9	CHH	1	0.000136770413876191	gain
chr1	5641703	5641752	50	*	21	110	0.190909090909091	37	98	0.377551020408163	4	CHH	1	0.00415050361348238	gain
chr1	5656403	5656452	50	*	61	126	0.484126984126984	27	94	0.287234042553192	5	CHH	-1	0.00447940140823855	loss
chr1	5659103	5659152	50	*	62	141	0.439716312056738	30	120	0.25	6	CHH	-1	0.00246544760087971	loss
chr1	5660453	5660502	50	*	118	216	0.546296296296296	91	115	0.791304347826087	11	CHH	1	3.65504713060522e-05	gain
chr1	5664253	5664302	50	*	95	174	0.545977011494253	47	121	0.388429752066116	6	CHH	-1	0.0102917708233523	loss
chr1	5669653	5669702	50	*	142	276	0.514492753623188	73	218	0.334862385321101	16	CHH	-1	0.00021438951846459	loss
chr1	5687103	5687152	50	*	24	79	0.30379746835443	38	76	0.5	9	CHH	1	0.0155553665121136	gain
chr1	5773403	5773452	50	*	68	137	0.496350364963504	115	165	0.696969696969697	6	CHH	1	0.000990448184057426	gain
chr1	6039153	6039252	100	*	87	156	0.557692307692308	52	162	0.320987654320988	15	CHH	-1	8.84102285565708e-05	loss
chr1	6062253	6062302	50	*	172	379	0.453825857519789	187	278	0.672661870503597	11	CHH	1	3.49429076362849e-07	gain
chr1	6120903	6120952	50	*	76	190	0.4	92	165	0.557575757575758	13	CHH	1	0.00490570948206537	gain
chr1	6126753	6126802	50	*	144	366	0.39344262295082	235	408	0.575980392156863	18	CHH	1	3.5083183610229e-06	gain
chr1	6143003	6143052	50	*	52	143	0.363636363636364	95	151	0.629139072847682	9	CHH	1	3.49530144698246e-05	gain
chr1	6207053	6207102	50	*	21	78	0.269230769230769	41	84	0.488095238095238	3	CHH	1	0.00685077778707001	gain
chr1	6224153	6224202	50	*	257	606	0.424092409240924	298	491	0.606924643584521	21	CHH	1	4.29813509531638e-08	gain
chr1	6257953	6258002	50	*	60	201	0.298507462686567	29	240	0.120833333333333	6	CHH	-1	2.25485152274144e-05	loss
chr1	6278053	6278102	50	*	110	254	0.433070866141732	65	236	0.275423728813559	12	CHH	-1	0.000634239448117853	loss
chr1	6327853	6327902	50	*	20	124	0.161290322580645	36	114	0.315789473684211	9	CHH	1	0.00691748222736566	gain
chr1	6373903	6373952	50	*	74	188	0.393617021276596	84	152	0.552631578947368	9	CHH	1	0.0053901223118397	gain
chr1	6382353	6382402	50	*	73	235	0.31063829787234	70	149	0.469798657718121	8	CHH	1	0.00315866907363121	gain
chr1	6421103	6421152	50	*	64	170	0.376470588235294	96	173	0.554913294797688	7	CHH	1	0.00173235428138615	gain
chr1	6421753	6421802	50	*	88	301	0.292358803986711	103	225	0.457777777777778	12	CHH	1	0.000281258894454563	gain
chr1	6422053	6422102	50	*	171	275	0.621818181818182	180	233	0.772532188841202	10	CHH	1	0.000514003295464908	gain
chr1	6453303	6453352	50	*	120	252	0.476190476190476	125	196	0.637755102040816	10	CHH	1	0.00129536767479345	gain
chr1	6462353	6462402	50	*	174	373	0.466487935656836	242	377	0.641909814323607	16	CHH	1	1.01287549984373e-05	gain
chr1	6488903	6488952	50	*	18	168	0.107142857142857	42	163	0.257668711656442	9	CHH	1	0.000941700764864799	gain
chr1	6508303	6508352	50	*	93	415	0.224096385542169	141	364	0.387362637362637	11	CHH	1	5.44318662953888e-06	gain
chr1	6527253	6527302	50	*	20	67	0.298507462686567	4	63	0.0634920634920635	7	CHH	-1	0.000984971264930468	loss
chr1	6557153	6557202	50	*	36	200	0.18	56	161	0.347826086956522	15	CHH	1	0.000736298956768973	gain
chr1	6557353	6557402	50	*	113	316	0.357594936708861	147	276	0.532608695652174	11	CHH	1	7.66442256825754e-05	gain
chr1	6557953	6558002	50	*	48	170	0.282352941176471	64	140	0.457142857142857	6	CHH	1	0.00269357384587723	gain
chr1	6558353	6558402	50	*	71	123	0.577235772357724	35	86	0.406976744186047	5	CHH	-1	0.0183149402131757	loss
chr1	6566053	6566102	50	*	104	288	0.361111111111111	38	206	0.184466019417476	12	CHH	-1	7.23898432948156e-05	loss
chr1	6593853	6593902	50	*	16	65	0.246153846153846	5	67	0.0746268656716418	7	CHH	-1	0.00975067601588375	loss
chr1	6593953	6594002	50	*	75	172	0.436046511627907	57	97	0.587628865979381	7	CHH	1	0.0229471930905803	gain
chr1	6907853	6907902	50	*	69	174	0.396551724137931	94	151	0.622516556291391	14	CHH	1	0.000165705595923417	gain
chr1	7015603	7015652	50	*	8	130	0.0615384615384615	24	96	0.25	12	CHH	1	0.000208269461069664	gain
chr1	7055653	7055702	50	*	114	138	0.826086956521739	98	145	0.675862068965517	7	CHH	-1	0.00492460058490459	loss
chr1	7059603	7059652	50	*	17	82	0.207317073170732	5	104	0.0480769230769231	10	CHH	-1	0.0016679348256396	loss
chr1	7060553	7060602	50	*	25	174	0.14367816091954	70	193	0.362694300518135	10	CHH	1	9.35624304339586e-06	gain
chr1	7090103	7090152	50	*	29	57	0.508771929824561	24	77	0.311688311688312	7	CHH	-1	0.0321115491675921	loss
chr1	7091603	7091652	50	*	84	205	0.409756097560976	66	271	0.243542435424354	15	CHH	-1	0.00033687648759425	loss
chr1	7103703	7103752	50	*	89	209	0.425837320574163	53	195	0.271794871794872	9	CHH	-1	0.00185827733602204	loss
chr1	7132353	7132452	100	*	78	415	0.187951807228916	134	363	0.369146005509642	22	CHH	1	2.94287945040176e-07	gain
chr1	7139403	7139452	50	*	17	149	0.114093959731544	57	172	0.331395348837209	8	CHH	1	2.20742761356212e-05	gain
chr1	7214303	7214352	50	*	46	193	0.238341968911917	58	141	0.411347517730496	10	CHH	1	0.00133251720682042	gain
chr1	7250603	7250652	50	*	17	289	0.0588235294117647	44	188	0.234042553191489	11	CHH	1	4.73342678984753e-07	gain
chr1	7256503	7256552	50	*	47	263	0.178707224334601	73	215	0.33953488372093	9	CHH	1	0.000209338346574144	gain
chr1	7257303	7257352	50	*	169	304	0.555921052631579	92	252	0.365079365079365	9	CHH	-1	3.6118165780726e-05	loss
chr1	7328703	7328752	50	*	39	126	0.30952380952381	11	98	0.112244897959184	11	CHH	-1	0.00100598071883773	loss
chr1	7354703	7354752	50	*	17	60	0.283333333333333	27	55	0.490909090909091	6	CHH	1	0.0346026574173276	gain
chr1	7371053	7371102	50	*	60	248	0.241935483870968	98	243	0.403292181069959	10	CHH	1	0.000358171647033276	gain
chr1	7431203	7431252	50	*	139	301	0.461794019933555	69	263	0.262357414448669	13	CHH	-1	6.33252781301714e-06	loss
chr1	7498203	7498252	50	*	69	253	0.272727272727273	78	182	0.428571428571429	17	CHH	1	0.00152227917934427	gain
chr1	7537453	7537502	50	*	61	202	0.301980198019802	17	114	0.149122807017544	8	CHH	-1	0.00352156427200031	loss
chr1	7646353	7646402	50	*	49	136	0.360294117647059	31	182	0.17032967032967	7	CHH	-1	0.000331800760398148	loss
chr1	7656053	7656152	100	*	71	289	0.245674740484429	134	325	0.412307692307692	16	CHH	1	1.21435735043836e-05	gain
chr1	7656453	7656502	50	*	56	234	0.239316239316239	85	211	0.402843601895735	7	CHH	1	0.000237348056318153	gain
chr1	7662753	7662802	50	*	91	293	0.310580204778157	52	368	0.141304347826087	15	CHH	-1	1.95128930595771e-06	loss
chr1	7676753	7676802	50	*	51	117	0.435897435897436	63	105	0.6	13	CHH	1	0.0170352004564504	gain
chr1	7684353	7684402	50	*	52	177	0.293785310734463	84	175	0.48	9	CHH	1	0.000808200612296138	gain
chr1	7736703	7736752	50	*	99	287	0.344947735191638	56	331	0.169184290030211	13	CHH	-1	4.94450467735068e-06	loss
chr1	7856403	7856452	50	*	28	122	0.229508196721311	34	87	0.390804597701149	7	CHH	1	0.0152658169612394	gain
chr1	7911253	7911302	50	*	201	584	0.344178082191781	93	517	0.179883945841393	22	CHH	-1	1.94916867498246e-08	loss
chr1	7968303	7968352	50	*	53	158	0.335443037974684	111	225	0.493333333333333	19	CHH	1	0.00315458772865737	gain
chr1	7981703	7981752	50	*	80	148	0.540540540540541	37	109	0.339449541284404	5	CHH	-1	0.00221695579726052	loss
chr1	8013753	8013802	50	*	52	122	0.426229508196721	20	80	0.25	4	CHH	-1	0.0122537379244847	loss
chr1	8018053	8018102	50	*	8	131	0.0610687022900763	45	186	0.241935483870968	6	CHH	1	4.98499656217608e-05	gain
chr1	8036303	8036352	50	*	62	197	0.314720812182741	48	303	0.158415841584158	12	CHH	-1	0.000169656978533576	loss
chr1	8036553	8036602	50	*	61	271	0.225092250922509	98	256	0.3828125	10	CHH	1	0.000241237908164592	gain
chr1	8084103	8084152	50	*	47	126	0.373015873015873	23	130	0.176923076923077	5	CHH	-1	0.000832095184213131	loss
chr1	8087953	8088002	50	*	11	182	0.0604395604395604	33	135	0.244444444444444	7	CHH	1	2.26238086194269e-05	gain
chr1	8172703	8172752	50	*	117	133	0.879699248120301	96	134	0.716417910447761	8	CHH	-1	0.00184841771079893	loss
chr1	8200903	8200952	50	*	59	151	0.390728476821192	37	163	0.226993865030675	6	CHH	-1	0.00289149809162838	loss
chr1	8208553	8208602	50	*	24	254	0.094488188976378	72	242	0.297520661157025	8	CHH	1	1.41588997643697e-07	gain
chr1	8213003	8213052	50	*	16	69	0.231884057971014	1	30	0.0333333333333333	3	CHH	-1	0.0197184286063892	loss
chr1	8220453	8220502	50	*	7	131	0.0534351145038168	28	99	0.282828282828283	12	CHH	1	1.05073613621219e-05	gain
chr1	8226603	8226652	50	*	44	94	0.468085106382979	37	57	0.649122807017544	7	CHH	1	0.0432420203485299	gain
chr1	8227003	8227052	50	*	46	137	0.335766423357664	9	94	0.0957446808510638	8	CHH	-1	6.31758224987994e-05	loss
chr1	8246653	8246702	50	*	1	32	0.03125	10	51	0.196078431372549	4	CHH	1	0.0444582522180569	gain
chr1	8320653	8320702	50	*	15	126	0.119047619047619	55	154	0.357142857142857	8	CHH	1	1.87504690271659e-05	gain
chr1	8392653	8392702	50	*	87	263	0.330798479087452	119	217	0.548387096774194	11	CHH	1	1.19987662064416e-05	gain
chr1	8630503	8630552	50	*	31	108	0.287037037037037	10	78	0.128205128205128	9	CHH	-1	0.0129977782032677	loss
chr1	8692803	8692852	50	*	39	127	0.307086614173228	24	210	0.114285714285714	13	CHH	-1	7.37564415543853e-05	loss
chr1	8697153	8697202	50	*	139	315	0.441269841269841	68	250	0.272	9	CHH	-1	0.000110054191259124	loss
chr1	8715303	8715502	200	*	105	307	0.342019543973941	137	266	0.515037593984962	30	CHH	1	0.000102682241679873	gain
chr1	8720453	8720552	100	*	137	280	0.489285714285714	207	292	0.708904109589041	32	CHH	1	1.07170366715697e-06	gain
chr1	8721153	8721202	50	*	49	150	0.326666666666667	51	103	0.495145631067961	7	CHH	1	0.00995791328507155	gain
chr1	8721253	8721302	50	*	17	93	0.182795698924731	33	93	0.354838709677419	11	CHH	1	0.0138201871167217	gain
chr1	8734103	8734202	100	*	228	609	0.374384236453202	93	473	0.19661733615222	32	CHH	-1	5.4928853143902e-09	loss
chr1	8745603	8745652	50	*	49	180	0.272222222222222	91	183	0.497267759562842	11	CHH	1	5.48153283502556e-05	gain
chr1	8850053	8850102	50	*	90	230	0.391304347826087	79	141	0.560283687943262	8	CHH	1	0.00254923317276384	gain
chr1	8869503	8869552	50	*	73	185	0.394594594594595	68	124	0.548387096774194	7	CHH	1	0.0113930101998652	gain
chr1	8907603	8907652	50	*	15	164	0.0914634146341463	70	265	0.264150943396226	12	CHH	1	3.9917473889565e-05	gain
chr1	8949953	8950002	50	*	25	98	0.255102040816327	23	54	0.425925925925926	6	CHH	1	0.0444324505636274	gain
chr1	8951053	8951102	50	*	79	169	0.467455621301775	45	173	0.260115606936416	10	CHH	-1	0.000208295159922813	loss
chr1	8965353	8965402	50	*	29	134	0.216417910447761	40	104	0.384615384615385	4	CHH	1	0.00711392614896727	gain
chr1	8977903	8977952	50	*	147	259	0.567567567567568	176	232	0.758620689655172	11	CHH	1	4.27555278881026e-05	gain
chr1	8978153	8978202	50	*	28	292	0.0958904109589041	63	250	0.252	13	CHH	1	9.88571026409454e-06	gain
chr1	8978703	8978752	50	*	54	149	0.36241610738255	23	129	0.178294573643411	6	CHH	-1	0.00121368815352442	loss
chr1	8980103	8980152	50	*	54	181	0.298342541436464	22	170	0.129411764705882	8	CHH	-1	0.000341996472951337	loss
chr1	8981003	8981052	50	*	56	143	0.391608391608392	89	161	0.552795031055901	6	CHH	1	0.00683219166573291	gain
chr1	8988953	8989002	50	*	61	122	0.5	66	101	0.653465346534653	6	CHH	1	0.0301715098475242	gain
chr1	9022853	9022902	50	*	28	134	0.208955223880597	29	72	0.402777777777778	6	CHH	1	0.00619828522952252	gain
chr1	9075353	9075402	50	*	53	222	0.238738738738739	75	170	0.441176470588235	16	CHH	1	0.000104970411720657	gain
chr1	9097053	9097102	50	*	48	154	0.311688311688312	22	181	0.121546961325967	17	CHH	-1	8.16794973266294e-05	loss
chr1	9127803	9127852	50	*	10	114	0.087719298245614	23	93	0.247311827956989	11	CHH	1	0.0029526087370664	gain
chr1	9181703	9181802	100	*	373	771	0.48378728923476	122	443	0.275395033860045	23	CHH	-1	6.2063706608093e-11	loss
chr1	9236803	9236852	50	*	24	89	0.269662921348315	35	74	0.472972972972973	7	CHH	1	0.0100147169340495	gain
chr1	9242453	9242502	50	*	92	292	0.315068493150685	34	216	0.157407407407407	11	CHH	-1	0.000135511215979723	loss
chr1	9243053	9243102	50	*	77	195	0.394871794871795	103	182	0.565934065934066	20	CHH	1	0.00152193859588313	gain
chr1	9258853	9258902	50	*	180	334	0.538922155688623	84	220	0.381818181818182	12	CHH	-1	0.00068025104270126	loss
chr1	9263553	9263602	50	*	62	212	0.292452830188679	25	187	0.133689839572193	9	CHH	-1	0.000340447312511542	loss
chr1	9266203	9266252	50	*	9	73	0.123287671232877	21	66	0.318181818181818	8	CHH	1	0.00805490213666811	gain
chr1	9267803	9267852	50	*	13	200	0.065	50	207	0.241545893719807	11	CHH	1	4.20201301514381e-06	gain
chr1	9369953	9370002	50	*	10	87	0.114942528735632	38	128	0.296875	7	CHH	1	0.00219507466163022	gain
chr1	9393203	9393252	50	*	101	255	0.396078431372549	51	231	0.220779220779221	11	CHH	-1	0.000112923001191582	loss
chr1	9413403	9413452	50	*	42	305	0.137704918032787	74	242	0.305785123966942	11	CHH	1	1.52681047594527e-05	gain
