seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType
chr1	3079203	3079602	400	*	194	715	0.271328671328671	488	886	0.55079006772009	28	CHG	1	1.66220956408943e-27	gain
chr1	3080853	3080902	50	*	87	97	0.896907216494845	97	130	0.746153846153846	3	CHG	-1	0.0086946892997347	loss
chr1	3082803	3082852	50	*	37	74	0.5	40	56	0.714285714285714	4	CHG	1	0.0223767022797592	gain
chr1	3085403	3085452	50	*	81	186	0.435483870967742	80	134	0.597014925373134	5	CHG	1	0.00749917647420043	gain
chr1	3093353	3093402	50	*	41	153	0.26797385620915	84	139	0.60431654676259	5	CHG	1	1.1349804665595e-07	gain
chr1	3103503	3103552	50	*	31	101	0.306930693069307	16	122	0.131147540983607	3	CHG	-1	0.00330998302410568	loss
chr1	3107353	3107402	50	*	25	98	0.255102040816327	5	90	0.0555555555555556	4	CHG	-1	0.000677332480390722	loss
chr1	3107853	3107902	50	*	55	145	0.379310344827586	21	186	0.112903225806452	4	CHG	-1	1.78712049351687e-07	loss
chr1	3197803	3197852	50	*	5	127	0.0393700787401575	39	159	0.245283018867925	5	CHG	1	5.25190887491001e-06	gain
chr1	3204903	3204952	50	*	18	198	0.0909090909090909	58	181	0.320441988950276	6	CHG	1	2.17120334176944e-07	gain
chr1	3205353	3205702	350	*	179	1067	0.16776007497657	315	960	0.328125	23	CHG	1	2.29955545105125e-15	gain
chr1	3206753	3206802	50	*	20	44	0.454545454545455	20	84	0.238095238095238	4	CHG	-1	0.0197139227982671	loss
chr1	3211703	3211752	50	*	31	57	0.543859649122807	14	44	0.318181818181818	4	CHG	-1	0.0301117923582588	loss
chr1	3212603	3212702	100	*	28	236	0.11864406779661	93	240	0.3875	8	CHG	1	1.76409458274115e-10	gain
chr1	3242953	3243002	50	*	43	150	0.286666666666667	79	162	0.487654320987654	4	CHG	1	0.00087140679456818	gain
chr1	3245603	3245652	50	*	35	64	0.546875	39	107	0.364485981308411	3	CHG	-1	0.0282724039327564	loss
chr1	3258653	3258702	50	*	38	107	0.355140186915888	82	139	0.589928057553957	4	CHG	1	0.000859464146956656	gain
chr1	3260453	3260752	300	*	318	637	0.499215070643642	224	666	0.336336336336336	21	CHG	-1	3.34541804777748e-08	loss
chr1	3317203	3317352	150	*	210	369	0.569105691056911	352	486	0.724279835390947	12	CHG	1	1.77667072518453e-05	gain
chr1	3317603	3317652	50	*	88	149	0.590604026845638	132	159	0.830188679245283	4	CHG	1	4.43342291611321e-06	gain
chr1	3317953	3318002	50	*	111	219	0.506849315068493	188	273	0.688644688644689	7	CHG	1	4.38785118281015e-05	gain
chr1	3364803	3364852	50	*	12	109	0.110091743119266	35	132	0.265151515151515	4	CHG	1	0.00535926353346249	gain
chr1	3365553	3365602	50	*	23	97	0.237113402061856	51	99	0.515151515151515	3	CHG	1	6.69251822502641e-05	gain
chr1	3365903	3365952	50	*	19	127	0.149606299212598	50	144	0.347222222222222	3	CHG	1	0.000248638833676512	gain
chr1	3367603	3367652	50	*	22	133	0.165413533834586	57	148	0.385135135135135	4	CHG	1	0.000218719224933979	gain
chr1	3630853	3630902	50	*	73	153	0.477124183006536	122	182	0.67032967032967	4	CHG	1	0.00102599128613012	gain
chr1	3667653	3667702	50	*	74	102	0.725490196078431	80	151	0.529801324503311	4	CHG	-1	0.00447985243159462	loss
chr1	3694253	3694302	50	*	85	147	0.578231292517007	47	113	0.415929203539823	4	CHG	-1	0.0158390976768288	loss
chr1	3874953	3875002	50	*	39	120	0.325	15	107	0.14018691588785	5	CHG	-1	0.00327884272080511	loss
chr1	3936553	3936602	50	*	73	147	0.496598639455782	46	167	0.275449101796407	5	CHG	-1	0.000254526679917147	loss
chr1	4031103	4031152	50	*	36	85	0.423529411764706	44	71	0.619718309859155	3	CHG	1	0.0201158900020979	gain
chr1	4120703	4120752	50	*	32	77	0.415584415584416	27	119	0.226890756302521	4	CHG	-1	0.0097034252983854	loss
chr1	4122253	4122302	50	*	27	58	0.46551724137931	56	83	0.674698795180723	3	CHG	1	0.0190487667222011	gain
chr1	4392703	4392752	50	*	3	44	0.0681818181818182	10	43	0.232558139534884	3	CHG	1	0.0391966770650332	gain
chr1	4772803	4772852	50	*	1	88	0.0113636363636364	32	138	0.231884057971014	4	CHG	1	3.80697032304852e-06	gain
chr1	4999503	4999552	50	*	2	105	0.019047619047619	34	135	0.251851851851852	4	CHG	1	8.18003504689173e-07	gain
chr1	5208303	5208552	250	*	349	495	0.705050505050505	346	630	0.549206349206349	20	CHG	-1	9.28746558849931e-07	loss
chr1	5218503	5218552	50	*	99	105	0.942857142857143	111	141	0.787234042553192	4	CHG	-1	0.00124325244456993	loss
chr1	5250703	5250752	50	*	65	270	0.240740740740741	15	234	0.0641025641025641	8	CHG	-1	3.9219617172486e-07	loss
chr1	5655203	5655252	50	*	22	128	0.171875	2	105	0.019047619047619	3	CHG	-1	0.000242394337527418	loss
chr1	5668403	5668452	50	*	49	118	0.415254237288136	77	134	0.574626865671642	4	CHG	1	0.0199328174421521	gain
chr1	5668503	5668802	300	*	475	985	0.482233502538071	727	1132	0.642226148409894	32	CHG	1	3.80439167781134e-12	gain
chr1	5817503	5817552	50	*	17	34	0.5	37	51	0.725490196078431	3	CHG	1	0.0413148371561908	gain
chr1	5947503	5947552	50	*	37	151	0.245033112582781	57	134	0.425373134328358	4	CHG	1	0.00316444397167223	gain
chr1	6238653	6238702	50	*	13	73	0.178082191780822	24	68	0.352941176470588	3	CHG	1	0.0251814298850335	gain
chr1	6276853	6276902	50	*	44	72	0.611111111111111	34	94	0.361702127659574	3	CHG	-1	0.00339872495154385	loss
chr1	6329953	6330102	150	*	18	372	0.0483870967741935	68	339	0.200589970501475	10	CHG	1	5.14083026973358e-09	gain
chr1	6391053	6391102	50	*	194	288	0.673611111111111	151	324	0.466049382716049	8	CHG	-1	2.10926978245845e-06	loss
chr1	6467003	6467052	50	*	24	69	0.347826086956522	12	116	0.103448275862069	4	CHG	-1	0.000306504989558589	loss
chr1	6468353	6468402	50	*	86	95	0.905263157894737	87	127	0.68503937007874	4	CHG	-1	0.000262173825429147	loss
chr1	6471753	6471802	50	*	49	111	0.441441441441441	32	131	0.244274809160305	4	CHG	-1	0.00323603347062204	loss
chr1	6480203	6480252	50	*	47	68	0.691176470588235	49	102	0.480392156862745	3	CHG	-1	0.0107776582271932	loss
chr1	6480403	6480452	50	*	5	144	0.0347222222222222	38	146	0.26027397260274	4	CHG	1	3.24500964494742e-07	gain
chr1	6491403	6491452	50	*	68	85	0.8	55	88	0.625	3	CHG	-1	0.0159598326174008	loss
chr1	6525153	6525202	50	*	22	149	0.147651006711409	45	147	0.306122448979592	5	CHG	1	0.00279843958529469	gain
chr1	6568103	6568152	50	*	60	189	0.317460317460317	109	201	0.54228855721393	5	CHG	1	4.94408847711926e-05	gain
chr1	6643803	6643852	50	*	53	53	1	50	59	0.847457627118644	4	CHG	-1	0.00541648192614331	loss
chr1	6932753	6932802	50	*	44	82	0.536585365853659	30	81	0.37037037037037	3	CHG	-1	0.041298087606121	loss
chr1	7062903	7062952	50	*	25	30	0.833333333333333	29	51	0.568627450980392	3	CHG	-1	0.0198841055787055	loss
chr1	7101753	7101802	50	*	5	53	0.0943396226415094	21	78	0.269230769230769	4	CHG	1	0.0183599729218831	gain
chr1	7244153	7244202	50	*	2	37	0.0540540540540541	18	69	0.260869565217391	3	CHG	1	0.0127394100512758	gain
chr1	7473453	7473502	50	*	24	56	0.428571428571429	26	101	0.257425742574257	3	CHG	-1	0.034313985373299	loss
chr1	7633303	7633352	50	*	31	139	0.223021582733813	9	162	0.0555555555555556	5	CHG	-1	0.000115023582615525	loss
chr1	7737153	7737202	50	*	68	94	0.723404255319149	53	104	0.509615384615385	4	CHG	-1	0.00422329963657593	loss
chr1	7778753	7778802	50	*	17	74	0.22972972972973	2	82	0.024390243902439	4	CHG	-1	0.00035448723435579	loss
chr1	7943503	7943552	50	*	96	138	0.695652173913043	87	161	0.540372670807453	4	CHG	-1	0.00944609798756264	loss
chr1	7954353	7954402	50	*	67	158	0.424050632911392	29	213	0.136150234741784	7	CHG	-1	7.68345696672264e-09	loss
chr1	7956453	7956502	50	*	18	105	0.171428571428571	2	103	0.0194174757281553	4	CHG	-1	0.000637550535986567	loss
chr1	7957803	7957852	50	*	59	94	0.627659574468085	72	90	0.8	3	CHG	1	0.0178599150629929	gain
chr1	7968303	7968402	100	*	61	103	0.592233009708738	66	81	0.814814814814815	7	CHG	1	0.00274640250795832	gain
chr1	8040903	8041252	350	*	217	499	0.434869739478958	118	477	0.247379454926625	14	CHG	-1	7.1932426066055e-10	loss
chr1	8041553	8041602	50	*	82	86	0.953488372093023	70	95	0.736842105263158	3	CHG	-1	6.93920254380933e-05	loss
chr1	8043503	8043552	50	*	16	149	0.10738255033557	54	151	0.357615894039735	4	CHG	1	2.26992834583774e-06	gain
chr1	8051703	8051752	50	*	35	89	0.393258426966292	66	113	0.584070796460177	3	CHG	1	0.0141096315816447	gain
chr1	8061203	8061252	50	*	105	121	0.867768595041322	78	122	0.639344262295082	4	CHG	-1	0.000187087140370581	loss
chr1	8063153	8063202	50	*	7	134	0.0522388059701493	44	129	0.341085271317829	4	CHG	1	2.41343000332213e-08	gain
chr1	8068603	8068652	50	*	24	140	0.171428571428571	44	128	0.34375	3	CHG	1	0.00362826627692857	gain
chr1	8075253	8075302	50	*	32	138	0.231884057971014	62	129	0.48062015503876	4	CHG	1	0.000100797373313474	gain
chr1	8159003	8159052	50	*	22	69	0.318840579710145	13	100	0.13	4	CHG	-1	0.00627168608434732	loss
chr1	8205603	8205652	50	*	92	104	0.884615384615385	74	118	0.627118644067797	4	CHG	-1	5.19506375974185e-05	loss
chr1	8207053	8207252	200	*	319	396	0.805555555555556	323	533	0.606003752345216	15	CHG	-1	9.1321620175704e-10	loss
chr1	8211903	8212102	200	*	154	207	0.743961352657005	122	224	0.544642857142857	7	CHG	-1	0.000100044441700863	loss
chr1	8256503	8256552	50	*	8	55	0.145454545454545	20	60	0.333333333333333	4	CHG	1	0.0309325343846467	gain
chr1	8305003	8305052	50	*	32	71	0.450704225352113	16	89	0.179775280898876	3	CHG	-1	0.000727260727107014	loss
chr1	8343903	8343952	50	*	19	75	0.253333333333333	34	71	0.47887323943662	3	CHG	1	0.0088635298614992	gain
chr1	8354353	8354402	50	*	6	147	0.0408163265306122	25	117	0.213675213675214	4	CHG	1	6.86908629562168e-05	gain
chr1	8358953	8359002	50	*	73	94	0.776595744680851	39	90	0.433333333333333	4	CHG	-1	1.38857591185586e-05	loss
chr1	8364603	8364652	50	*	32	52	0.615384615384615	58	72	0.805555555555556	3	CHG	1	0.0278009202684014	gain
chr1	8373603	8373752	150	*	214	442	0.484162895927602	301	398	0.756281407035176	11	CHG	1	1.68901367163574e-14	gain
chr1	8376253	8376302	50	*	45	122	0.368852459016393	18	102	0.176470588235294	4	CHG	-1	0.00331617025309094	loss
chr1	8416453	8416502	50	*	48	48	1	50	59	0.847457627118644	3	CHG	-1	0.00659080716824157	loss
chr1	8481803	8481852	50	*	34	94	0.361702127659574	16	106	0.150943396226415	4	CHG	-1	0.00213410048475922	loss
chr1	8528603	8528652	50	*	20	51	0.392156862745098	12	61	0.19672131147541	3	CHG	-1	0.0362728552707386	loss
chr1	8533003	8533052	50	*	67	70	0.957142857142857	38	48	0.791666666666667	3	CHG	-1	0.00982781751189473	loss
chr1	8548153	8548202	50	*	76	119	0.638655462184874	56	123	0.455284552845528	4	CHG	-1	0.00739644715630797	loss
chr1	8548453	8548502	50	*	61	86	0.709302325581395	43	80	0.5375	3	CHG	-1	0.0280849028219232	loss
chr1	8583103	8583152	50	*	56	157	0.356687898089172	81	148	0.547297297297297	6	CHG	1	0.00198500943465244	gain
chr1	8599803	8599852	50	*	75	102	0.735294117647059	51	117	0.435897435897436	3	CHG	-1	4.90814601949511e-05	loss
chr1	8616803	8616852	50	*	51	74	0.689189189189189	47	93	0.505376344086022	6	CHG	-1	0.0218057428458495	loss
chr1	8633753	8633802	50	*	0	66	0	10	62	0.161290322580645	4	CHG	1	0.00121400240366035	gain
chr1	8726903	8726952	50	*	53	84	0.630952380952381	53	64	0.828125	3	CHG	1	0.0134744738863041	gain
chr1	8733903	8733952	50	*	54	84	0.642857142857143	73	91	0.802197802197802	3	CHG	1	0.0294649715265713	gain
chr1	8744803	8744852	50	*	39	44	0.886363636363636	42	67	0.626865671641791	3	CHG	-1	0.006625817269194	loss
chr1	8782053	8782102	50	*	13	75	0.173333333333333	38	83	0.457831325301205	4	CHG	1	0.000501139056741286	gain
chr1	8782303	8782352	50	*	2	74	0.027027027027027	20	84	0.238095238095238	3	CHG	1	0.000398614470269819	gain
chr1	8785403	8785452	50	*	94	207	0.454106280193237	22	195	0.112820512820513	4	CHG	-1	5.67878032718077e-13	loss
chr1	8788153	8788252	100	*	140	238	0.588235294117647	110	285	0.385964912280702	7	CHG	-1	2.56490039163814e-05	loss
chr1	8843503	8843552	50	*	8	113	0.0707964601769911	31	129	0.24031007751938	4	CHG	1	0.00100082767641123	gain
chr1	8843753	8843802	50	*	36	96	0.375	77	133	0.578947368421053	4	CHG	1	0.00546496206620206	gain
chr1	8881603	8881652	50	*	37	78	0.474358974358974	32	107	0.299065420560748	3	CHG	-1	0.0239646210336931	loss
chr1	9004253	9004302	50	*	91	148	0.614864864864865	65	155	0.419354838709677	5	CHG	-1	0.00191970612675893	loss
chr1	9057253	9057302	50	*	5	44	0.113636363636364	14	46	0.304347826086957	4	CHG	1	0.0388161830679162	gain
chr1	9080803	9080852	50	*	48	80	0.6	60	74	0.810810810810811	3	CHG	1	0.00776005701076754	gain
chr1	9084803	9084852	50	*	48	96	0.5	23	81	0.283950617283951	3	CHG	-1	0.00621290436666094	loss
chr1	9090003	9090052	50	*	65	97	0.670103092783505	48	95	0.505263157894737	4	CHG	-1	0.03000848366652	loss
chr1	9114903	9114952	50	*	111	159	0.69811320754717	82	167	0.491017964071856	6	CHG	-1	0.000577329941918729	loss
chr1	9120003	9120052	50	*	6	99	0.0606060606060606	30	109	0.275229357798165	3	CHG	1	0.000151658401972017	gain
chr1	9130903	9130952	50	*	80	237	0.337552742616034	36	221	0.16289592760181	6	CHG	-1	7.57287352130084e-05	loss
chr1	9132553	9132602	50	*	103	151	0.682119205298013	108	129	0.837209302325581	4	CHG	1	0.00575468533695189	gain
chr1	9146753	9146802	50	*	44	50	0.88	49	69	0.710144927536232	4	CHG	-1	0.0419235365793999	loss
chr1	9148803	9148852	50	*	25	30	0.833333333333333	31	31	1	3	CHG	1	0.0269646582074996	gain
chr1	9152853	9153002	150	*	227	344	0.659883720930233	94	245	0.383673469387755	22	CHG	-1	8.14431572494784e-10	loss
chr1	9157503	9157552	50	*	112	135	0.82962962962963	85	126	0.674603174603175	4	CHG	-1	0.00665184310946283	loss
chr1	9167803	9167852	50	*	61	91	0.67032967032967	84	102	0.823529411764706	4	CHG	1	0.0225808177296992	gain
chr1	9188103	9188152	50	*	42	72	0.583333333333333	68	77	0.883116883116883	3	CHG	1	0.000142295461327018	gain
chr1	9209303	9209352	50	*	108	150	0.72	147	262	0.561068702290076	5	CHG	-1	0.00313434264467552	loss
chr1	9209603	9209652	50	*	19	100	0.19	4	103	0.0388349514563107	3	CHG	-1	0.00166885388953786	loss
chr1	9224003	9224052	50	*	92	151	0.609271523178808	133	167	0.796407185628742	6	CHG	1	0.000888318470561676	gain
chr1	9230453	9230502	50	*	18	88	0.204545454545455	65	127	0.511811023622047	4	CHG	1	2.57189404178008e-05	gain
chr1	9258703	9258752	50	*	140	199	0.703517587939699	117	220	0.531818181818182	6	CHG	-1	0.00110967966207475	loss
chr1	9273153	9273202	50	*	12	122	0.0983606557377049	36	99	0.363636363636364	4	CHG	1	1.57108027559144e-05	gain
chr1	9288853	9288902	50	*	21	63	0.333333333333333	14	87	0.160919540229885	3	CHG	-1	0.0220714378376678	loss
chr1	9300553	9300652	100	*	86	189	0.455026455026455	132	200	0.66	8	CHG	1	0.000237364464414453	gain
chr1	9361103	9361152	50	*	10	100	0.1	44	133	0.330827067669173	3	CHG	1	0.000143439128380498	gain
chr1	9397403	9397452	50	*	119	150	0.793333333333333	106	168	0.630952380952381	3	CHG	-1	0.00374635057308579	loss
chr1	9435803	9435852	50	*	30	91	0.32967032967033	15	90	0.166666666666667	4	CHG	-1	0.0192537973552111	loss
chr1	9445853	9446002	150	*	388	419	0.926014319809069	386	537	0.718808193668529	12	CHG	-1	2.25921138537491e-15	loss
chr1	9451653	9451702	50	*	62	124	0.5	42	146	0.287671232876712	4	CHG	-1	0.00113073766444648	loss
chr1	9490603	9490652	50	*	29	65	0.446153846153846	68	104	0.653846153846154	3	CHG	1	0.013981339658148	gain
chr1	9501653	9501702	50	*	46	54	0.851851851851852	50	75	0.666666666666667	3	CHG	-1	0.0268763582665105	loss
chr1	9546153	9546202	50	*	16	127	0.125984251968504	50	153	0.326797385620915	5	CHG	1	0.000256299718672584	gain
chr1	9567003	9567052	50	*	71	155	0.458064516129032	104	159	0.654088050314465	5	CHG	1	0.0015286192667615	gain
chr1	9634303	9634352	50	*	38	128	0.296875	93	198	0.46969696969697	4	CHG	1	0.00466584525727164	gain
chr1	9697553	9697602	50	*	125	139	0.899280575539568	123	165	0.745454545454545	4	CHG	-1	0.00143063471122597	loss
chr1	9750853	9750902	50	*	99	135	0.733333333333333	71	156	0.455128205128205	4	CHG	-1	1.07020993261869e-05	loss
chr1	9760953	9761002	50	*	26	100	0.26	58	127	0.456692913385827	4	CHG	1	0.00444819857725794	gain
chr1	9769053	9769102	50	*	43	66	0.651515151515151	60	71	0.845070422535211	3	CHG	1	0.0139155407597216	gain
chr1	9826103	9826252	150	*	29	246	0.117886178861789	113	254	0.44488188976378	9	CHG	1	9.34934767320418e-15	gain
chr1	9921453	9921502	50	*	6	129	0.0465116279069767	20	100	0.2	4	CHG	1	0.00132444736440232	gain
chr1	9925453	9925502	50	*	12	139	0.0863309352517986	43	173	0.248554913294798	4	CHG	1	0.000514595140895044	gain
chr1	9944403	9944452	50	*	46	71	0.647887323943662	75	89	0.842696629213483	3	CHG	1	0.00837254485095483	gain
chr1	9994303	9994352	50	*	4	121	0.0330578512396694	18	98	0.183673469387755	4	CHG	1	0.0011038640772961	gain
chr1	10024403	10024452	50	*	128	143	0.895104895104895	107	145	0.737931034482759	4	CHG	-1	0.00171517868653434	loss
chr1	10077853	10077902	50	*	18	85	0.211764705882353	36	99	0.363636363636364	5	CHG	1	0.0357495520167588	gain
chr1	10111603	10111652	50	*	42	96	0.4375	45	73	0.616438356164384	3	CHG	1	0.0314692512202678	gain
chr1	10112403	10112452	50	*	65	90	0.722222222222222	61	112	0.544642857142857	6	CHG	-1	0.0164529051547224	loss
chr1	10114003	10114052	50	*	39	113	0.345132743362832	26	50	0.52	4	CHG	1	0.0397304578921965	gain
chr1	10114653	10114702	50	*	13	84	0.154761904761905	26	77	0.337662337662338	3	CHG	1	0.013019675627571	gain
