seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType
chr1	7101653	7101702	50	*	92	203	0.45320197044335	94	144	0.652777777777778	17	CHH	1	0.000494466750541778	gain
chr1	7110803	7110852	50	*	22	163	0.134969325153374	48	120	0.4	15	CHH	1	1.93923337416485e-06	gain
chr1	7138453	7138502	50	*	44	154	0.285714285714286	60	119	0.504201680672269	10	CHH	1	0.000447166136763033	gain
chr1	7173253	7173302	50	*	25	130	0.192307692307692	31	89	0.348314606741573	9	CHH	1	0.012546608597637	gain
chr1	7260753	7260802	50	*	22	156	0.141025641025641	31	94	0.329787234042553	11	CHH	1	0.00102392966052905	gain
chr1	7279003	7279052	50	*	101	152	0.664473684210526	72	144	0.5	7	CHH	-1	0.00546236862338519	loss
chr1	7494003	7494052	50	*	59	94	0.627659574468085	32	77	0.415584415584416	9	CHH	-1	0.00955913979039257	loss
chr1	7674003	7674052	50	*	69	209	0.330143540669856	57	112	0.508928571428571	10	CHH	1	0.00329879682045867	gain
chr1	7736303	7736352	50	*	43	148	0.290540540540541	12	96	0.125	12	CHH	-1	0.0034124123596939	loss
chr1	7797653	7797702	50	*	27	147	0.183673469387755	2	147	0.0136054421768707	16	CHH	-1	2.40407588329224e-06	loss
chr1	7856903	7856952	50	*	10	98	0.102040816326531	15	51	0.294117647058824	5	CHH	1	0.00570294257007303	gain
chr1	7870703	7870752	50	*	47	162	0.290123456790123	79	167	0.473053892215569	8	CHH	1	0.00101151400571722	gain
chr1	7872953	7873002	50	*	38	67	0.567164179104478	21	85	0.247058823529412	8	CHH	-1	0.000195817135836931	loss
chr1	8018053	8018102	50	*	41	348	0.117816091954023	100	298	0.335570469798658	6	CHH	1	4.69825007069944e-10	gain
chr1	8188453	8188502	50	*	235	430	0.546511627906977	138	349	0.39541547277937	9	CHH	-1	6.98566875446909e-05	loss
chr1	8213003	8213052	50	*	17	118	0.144067796610169	23	72	0.319444444444444	3	CHH	1	0.00649269728637739	gain
chr1	8224003	8224052	50	*	112	147	0.761904761904762	47	77	0.61038961038961	5	CHH	-1	0.0212639358021224	loss
chr1	8225353	8225402	50	*	21	62	0.338709677419355	39	74	0.527027027027027	4	CHH	1	0.0376028260083363	gain
chr1	8226653	8226702	50	*	76	152	0.5	96	142	0.676056338028169	5	CHH	1	0.00370756728706775	gain
chr1	8240903	8240952	50	*	71	330	0.215151515151515	116	284	0.408450704225352	7	CHH	1	1.45641876156118e-06	gain
chr1	8246653	8246702	50	*	12	66	0.181818181818182	21	57	0.368421052631579	4	CHH	1	0.0256810529416504	gain
chr1	8277953	8278002	50	*	73	366	0.199453551912568	63	172	0.366279069767442	14	CHH	1	0.000110154800984096	gain
chr1	8318103	8318152	50	*	229	639	0.358372456964006	73	393	0.185750636132316	17	CHH	-1	2.15098049768087e-08	loss
chr1	8320603	8320652	50	*	210	431	0.487238979118329	244	382	0.638743455497382	14	CHH	1	4.14516627050398e-05	gain
chr1	8386053	8386102	50	*	23	118	0.194915254237288	34	98	0.346938775510204	9	CHH	1	0.0142602802480243	gain
chr1	8389703	8389752	50	*	4	102	0.0392156862745098	21	108	0.194444444444444	12	CHH	1	0.00076170495755556	gain
chr1	8519303	8519352	50	*	42	70	0.6	27	72	0.375	7	CHH	-1	0.0124406879610421	loss
chr1	8577453	8577502	50	*	75	516	0.145348837209302	159	448	0.354910714285714	15	CHH	1	1.72597542416436e-12	gain
chr1	8592053	8592102	50	*	34	135	0.251851851851852	59	142	0.415492957746479	13	CHH	1	0.00580360187540923	gain
chr1	8715303	8715402	100	*	75	245	0.306122448979592	78	158	0.493670886075949	16	CHH	1	0.000383581181355644	gain
chr1	8734103	8734152	50	*	207	376	0.550531914893617	83	293	0.283276450511945	17	CHH	-1	9.04390583683099e-11	loss
chr1	8788603	8788702	100	*	345	1060	0.325471698113208	464	917	0.505997818974918	21	CHH	1	2.44959506117404e-14	gain
chr1	8804403	8804452	50	*	13	100	0.13	20	52	0.384615384615385	6	CHH	1	0.00102955851679683	gain
chr1	8849853	8849902	50	*	162	367	0.44141689373297	71	245	0.289795918367347	9	CHH	-1	0.000319770000230992	loss
chr1	8907603	8907652	50	*	107	285	0.375438596491228	46	257	0.178988326848249	12	CHH	-1	1.76215353191779e-06	loss
chr1	8913553	8913602	50	*	152	336	0.452380952380952	80	289	0.27681660899654	10	CHH	-1	2.11518315612371e-05	loss
chr1	8951053	8951102	50	*	142	351	0.404558404558405	59	232	0.254310344827586	10	CHH	-1	0.000326061941940645	loss
chr1	8952703	8952752	50	*	203	449	0.452115812917595	83	306	0.271241830065359	11	CHH	-1	2.06524784497799e-06	loss
chr1	9153653	9153702	50	*	77	372	0.206989247311828	113	314	0.359872611464968	19	CHH	1	3.24249543688317e-05	gain
chr1	9184403	9184452	50	*	100	403	0.248138957816377	115	279	0.412186379928315	10	CHH	1	2.45826057618088e-05	gain
chr1	9220803	9220852	50	*	117	606	0.193069306930693	179	510	0.350980392156863	14	CHH	1	3.09401566644841e-08	gain
chr1	9233303	9233352	50	*	37	133	0.278195488721804	14	120	0.116666666666667	12	CHH	-1	0.00211811275690149	loss
chr1	9263453	9263502	50	*	132	241	0.547717842323652	68	184	0.369565217391304	9	CHH	-1	0.000475208773516136	loss
chr1	9265553	9265602	50	*	96	181	0.530386740331492	79	112	0.705357142857143	11	CHH	1	0.00400915951370651	gain
chr1	9381053	9381102	50	*	51	239	0.213389121338912	74	200	0.37	6	CHH	1	0.000680323957912656	gain
chr1	9399603	9399652	50	*	32	180	0.177777777777778	2	105	0.019047619047619	12	CHH	-1	4.70474511500176e-05	loss
chr1	9492103	9492152	50	*	8	111	0.0720720720720721	20	85	0.235294117647059	3	CHH	1	0.00225232873100772	gain
chr1	9498453	9498502	50	*	15	106	0.141509433962264	24	82	0.292682926829268	3	CHH	1	0.0184556999777346	gain
chr1	9691153	9691202	50	*	57	159	0.358490566037736	12	67	0.17910447761194	5	CHH	-1	0.00825655358773956	loss
chr1	9695753	9695902	150	*	528	956	0.552301255230126	491	653	0.751914241960184	23	CHH	1	1.01903919236954e-14	gain
chr1	9731453	9731502	50	*	54	141	0.382978723404255	17	75	0.226666666666667	8	CHH	-1	0.0233248616297247	loss
chr1	9735903	9735952	50	*	24	120	0.2	4	115	0.0347826086956522	14	CHH	-1	0.000162352062611853	loss
chr1	9816103	9816152	50	*	179	386	0.463730569948187	136	446	0.304932735426009	16	CHH	-1	1.06957675051539e-05	loss
chr1	9850453	9850502	50	*	56	254	0.220472440944882	63	152	0.414473684210526	10	CHH	1	0.000103780585788448	gain
chr1	9889003	9889052	50	*	45	279	0.161290322580645	94	250	0.376	11	CHH	1	1.79975482184509e-07	gain
chr1	9889953	9890002	50	*	68	257	0.264591439688716	82	185	0.443243243243243	12	CHH	1	0.000209837569465351	gain
chr1	9961103	9961152	50	*	13	119	0.109243697478992	26	91	0.285714285714286	9	CHH	1	0.00262505670645962	gain
chr1	9987003	9987052	50	*	205	405	0.506172839506173	141	197	0.715736040609137	13	CHH	1	4.85679596773834e-06	gain
chr1	10035103	10035152	50	*	29	74	0.391891891891892	25	116	0.21551724137931	9	CHH	-1	0.0138467527064116	loss
chr1	10051903	10051952	50	*	63	104	0.605769230769231	43	105	0.40952380952381	11	CHH	-1	0.00645296437732703	loss
chr1	10066503	10066552	50	*	36	98	0.36734693877551	14	81	0.172839506172839	9	CHH	-1	0.00520118341801046	loss
chr1	10088853	10088952	100	*	285	724	0.393646408839779	82	386	0.212435233160622	31	CHH	-1	8.12174747821506e-09	loss
chr1	10145253	10145302	50	*	77	252	0.305555555555556	17	112	0.151785714285714	14	CHH	-1	0.0023666520457846	loss
chr1	10146403	10146452	50	*	88	255	0.345098039215686	40	210	0.19047619047619	14	CHH	-1	0.00041568545153316	loss
chr1	10163053	10163102	50	*	4	123	0.032520325203252	20	104	0.192307692307692	11	CHH	1	0.000238306892147432	gain
chr1	10392503	10392602	100	*	75	698	0.107449856733524	139	515	0.269902912621359	21	CHH	1	1.18507371474356e-11	gain
chr1	10441153	10441202	50	*	27	183	0.147540983606557	66	216	0.305555555555556	7	CHH	1	0.000372105069114541	gain
chr1	10493653	10493702	50	*	275	387	0.710594315245478	176	315	0.558730158730159	7	CHH	-1	8.64422783116261e-05	loss
chr1	10550453	10550502	50	*	69	257	0.268482490272374	82	195	0.420512820512821	15	CHH	1	0.00124645639774424	gain
chr1	10778653	10778702	50	*	95	156	0.608974358974359	46	110	0.418181818181818	11	CHH	-1	0.00339232471792585	loss
chr1	10789953	10790002	50	*	97	230	0.421739130434783	62	251	0.247011952191235	10	CHH	-1	0.000138946199808122	loss
chr1	10794403	10794452	50	*	32	98	0.326530612244898	15	86	0.174418604651163	10	CHH	-1	0.0276017888429175	loss
chr1	10809303	10809352	50	*	12	137	0.0875912408759124	44	133	0.330827067669173	9	CHH	1	3.78840839110217e-06	gain
chr1	10928153	10928202	50	*	127	357	0.355742296918768	37	199	0.185929648241206	17	CHH	-1	4.97417218665646e-05	loss
chr1	10994003	10994052	50	*	76	126	0.603174603174603	39	90	0.433333333333333	6	CHH	-1	0.0192947379396972	loss
chr1	11047853	11047902	50	*	71	264	0.268939393939394	90	175	0.514285714285714	10	CHH	1	1.18272964992585e-06	gain
chr1	11055653	11055702	50	*	19	118	0.161016949152542	38	102	0.372549019607843	10	CHH	1	0.000623821208578903	gain
chr1	11068853	11068902	50	*	90	248	0.362903225806452	26	124	0.209677419354839	12	CHH	-1	0.0036206551135992	loss
chr1	11083303	11083352	50	*	78	269	0.28996282527881	121	256	0.47265625	6	CHH	1	5.55099768051216e-05	gain
chr1	11133903	11133952	50	*	124	319	0.38871473354232	128	237	0.540084388185654	12	CHH	1	0.000659175024970752	gain
chr1	11171203	11171252	50	*	112	363	0.308539944903581	133	256	0.51953125	10	CHH	1	7.82600212342375e-07	gain
chr1	11203853	11203902	50	*	27	98	0.275510204081633	54	101	0.534653465346535	9	CHH	1	0.000474762673187756	gain
chr1	11275553	11275602	50	*	12	95	0.126315789473684	35	110	0.318181818181818	11	CHH	1	0.00189280527911185	gain
chr1	11285803	11285852	50	*	199	458	0.434497816593886	247	400	0.6175	9	CHH	1	5.30770819142591e-07	gain
chr1	11357853	11357902	50	*	224	466	0.48068669527897	203	314	0.646496815286624	8	CHH	1	1.71856287417877e-05	gain
chr1	11742653	11742702	50	*	119	420	0.283333333333333	96	218	0.440366972477064	16	CHH	1	0.000193129117761816	gain
chr1	11782803	11782852	50	*	42	155	0.270967741935484	9	114	0.0789473684210526	4	CHH	-1	0.000135743401812003	loss
chr1	11836803	11836852	50	*	75	258	0.290697674418605	89	197	0.451776649746193	11	CHH	1	0.000827627603087921	gain
chr1	11962303	11962352	50	*	43	148	0.290540540540541	13	100	0.13	4	CHH	-1	0.00389598979217895	loss
chr1	11969203	11969252	50	*	185	362	0.511049723756906	87	247	0.352226720647773	15	CHH	-1	0.000246490608347817	loss
chr1	12025803	12025852	50	*	1	96	0.0104166666666667	18	112	0.160714285714286	6	CHH	1	0.000241780320412489	gain
chr1	12030403	12030452	50	*	75	246	0.304878048780488	42	308	0.136363636363636	19	CHH	-1	7.24506965840297e-06	loss
chr1	12037853	12037902	50	*	110	275	0.4	47	197	0.238578680203046	7	CHH	-1	0.000414475032316397	loss
chr1	12060953	12061002	50	*	79	331	0.238670694864048	110	283	0.3886925795053	8	CHH	1	0.000157185683545619	gain
chr1	12081903	12081952	50	*	72	153	0.470588235294118	28	99	0.282828282828283	7	CHH	-1	0.00439230685332584	loss
chr1	12139803	12139852	50	*	100	297	0.336700336700337	32	182	0.175824175824176	14	CHH	-1	0.000257590603174977	loss
chr1	12176403	12176452	50	*	43	201	0.213930348258706	71	178	0.398876404494382	16	CHH	1	0.00023915013253252	gain
chr1	12185203	12185252	50	*	150	413	0.36319612590799	66	317	0.20820189274448	17	CHH	-1	1.93852997017324e-05	loss
chr1	12212803	12212852	50	*	142	240	0.591666666666667	84	193	0.435233160621762	19	CHH	-1	0.00188079031030505	loss
chr1	12232203	12232352	150	*	409	1848	0.221320346320346	13	1445	0.00899653979238754	43	CHH	-1	5.92081959765088e-89	loss
chr1	12534853	12534902	50	*	5	89	0.0561797752808989	26	111	0.234234234234234	7	CHH	1	0.000951152964908042	gain
chr1	12586803	12586852	50	*	19	86	0.22093023255814	3	63	0.0476190476190476	5	CHH	-1	0.0049441364473365	loss
chr1	12704503	12704552	50	*	1	93	0.010752688172043	12	73	0.164383561643836	9	CHH	1	0.000421049804816335	gain
chr1	12785253	12785302	50	*	37	128	0.2890625	5	57	0.087719298245614	7	CHH	-1	0.00279601707629203	loss
chr1	13172253	13172302	50	*	46	255	0.180392156862745	55	152	0.361842105263158	12	CHH	1	0.000162352062611853	gain
chr1	13172753	13172802	50	*	52	192	0.270833333333333	12	137	0.0875912408759124	12	CHH	-1	7.62662127041795e-05	loss
chr1	13177053	13177102	50	*	48	343	0.139941690962099	66	197	0.33502538071066	17	CHH	1	9.95387546329181e-07	gain
chr1	13359753	13359802	50	*	34	119	0.285714285714286	13	120	0.108333333333333	4	CHH	-1	0.000901057214091761	loss
chr1	13377053	13377102	50	*	30	357	0.0840336134453782	49	202	0.242574257425743	6	CHH	1	2.35891919771463e-06	gain
chr1	13389253	13389302	50	*	108	199	0.542713567839196	98	141	0.695035460992908	5	CHH	1	0.00573627335162518	gain
chr1	13434953	13435002	50	*	111	263	0.422053231939163	61	226	0.269911504424779	10	CHH	-1	0.000699268565885108	loss
chr1	13442253	13442352	100	*	161	554	0.290613718411552	176	378	0.465608465608466	20	CHH	1	3.72978946083633e-07	gain
chr1	13523253	13523302	50	*	18	151	0.119205298013245	44	162	0.271604938271605	15	CHH	1	0.00139327762196154	gain
chr1	13582503	13582552	50	*	22	110	0.2	48	123	0.390243902439024	13	CHH	1	0.00221097844907469	gain
chr1	13616653	13616752	100	*	418	666	0.627627627627628	448	549	0.816029143897996	20	CHH	1	9.55498106818626e-12	gain
chr1	13626903	13626952	50	*	156	292	0.534246575342466	88	250	0.352	8	CHH	-1	5.55621024328604e-05	loss
chr1	13635603	13635652	50	*	51	128	0.3984375	38	162	0.234567901234568	16	CHH	-1	0.00389598979217895	loss
chr1	13638453	13638502	50	*	120	156	0.769230769230769	69	126	0.547619047619048	7	CHH	-1	0.000231940901646464	loss
chr1	13643053	13643102	50	*	91	240	0.379166666666667	110	202	0.544554455445545	10	CHH	1	0.000849931767643299	gain
chr1	13729653	13729702	50	*	111	373	0.297587131367292	121	251	0.48207171314741	9	CHH	1	1.15777078613802e-05	gain
chr1	13829803	13829902	100	*	385	886	0.434537246049661	236	385	0.612987012987013	21	CHH	1	5.81936039587244e-08	gain
chr1	13937103	13937152	50	*	121	444	0.272522522522523	38	370	0.102702702702703	11	CHH	-1	8.11381081168608e-09	loss
chr1	13976103	13976152	50	*	44	139	0.316546762589928	18	128	0.140625	6	CHH	-1	0.00114708629039649	loss
chr1	14038053	14038102	50	*	47	298	0.157718120805369	53	168	0.31547619047619	8	CHH	1	0.000193997343553354	gain
chr1	14078203	14078252	50	*	17	104	0.163461538461538	36	104	0.346153846153846	13	CHH	1	0.00467891348247861	gain
chr1	14093503	14093552	50	*	20	165	0.121212121212121	63	194	0.324742268041237	13	CHH	1	1.57726677252406e-05	gain
chr1	14098003	14098052	50	*	42	237	0.177215189873418	105	312	0.336538461538462	12	CHH	1	6.69509883989068e-05	gain
chr1	14180653	14180702	50	*	117	234	0.5	81	240	0.3375	13	CHH	-1	0.000626385039411601	loss
chr1	14196753	14196802	50	*	115	435	0.264367816091954	25	297	0.0841750841750842	10	CHH	-1	4.29880918142167e-09	loss
chr1	14215703	14215752	50	*	194	510	0.380392156862745	179	314	0.570063694267516	14	CHH	1	7.46128745869855e-07	gain
chr1	14394953	14395002	50	*	66	312	0.211538461538462	70	184	0.380434782608696	8	CHH	1	0.000146198249318984	gain
chr1	14423303	14423352	50	*	118	234	0.504273504273504	92	127	0.724409448818898	9	CHH	1	0.000118942417318668	gain
chr1	14524603	14524652	50	*	255	429	0.594405594405594	246	330	0.745454545454545	7	CHH	1	3.88702799958753e-05	gain
chr1	14569053	14569102	50	*	40	341	0.117302052785924	74	273	0.271062271062271	15	CHH	1	5.1885281871925e-06	gain
chr1	14570253	14570302	50	*	23	109	0.211009174311927	25	69	0.36231884057971	3	CHH	1	0.0373144815164278	gain
chr1	14584153	14584202	50	*	33	127	0.259842519685039	53	117	0.452991452991453	9	CHH	1	0.00258199513948742	gain
chr1	14595553	14595602	50	*	20	100	0.2	4	89	0.0449438202247191	11	CHH	-1	0.00226499230721731	loss
chr1	14601753	14601802	50	*	13	121	0.107438016528926	30	112	0.267857142857143	10	CHH	1	0.00273705617917552	gain
chr1	14622253	14622302	50	*	28	129	0.217054263565891	8	144	0.0555555555555556	11	CHH	-1	0.000220191410027414	loss
chr1	14765153	14765202	50	*	16	55	0.290909090909091	29	60	0.483333333333333	6	CHH	1	0.038208406066372	gain
chr1	15094503	15094552	50	*	18	187	0.0962566844919786	42	150	0.28	10	CHH	1	3.78057145757334e-05	gain
chr1	15182853	15182902	50	*	58	152	0.381578947368421	49	88	0.556818181818182	10	CHH	1	0.0113934200639995	gain
chr1	15184103	15184152	50	*	20	397	0.0503778337531486	57	261	0.218390804597701	12	CHH	1	1.94021343946025e-09	gain
chr1	15334103	15334152	50	*	25	225	0.111111111111111	72	215	0.334883720930233	6	CHH	1	1.03708131654442e-07	gain
chr1	15349503	15349552	50	*	139	335	0.414925373134328	85	341	0.249266862170088	11	CHH	-1	1.99532727617771e-05	loss
chr1	15396553	15396602	50	*	146	279	0.523297491039427	134	189	0.708994708994709	14	CHH	1	0.000120679947925546	gain
chr1	15396803	15396852	50	*	66	189	0.349206349206349	82	164	0.5	12	CHH	1	0.00572076078734181	gain
chr1	15437803	15437852	50	*	82	214	0.383177570093458	43	193	0.22279792746114	14	CHH	-1	0.000841877909453439	loss
chr1	15554853	15554902	50	*	34	329	0.103343465045593	65	239	0.271966527196653	10	CHH	1	1.51874884417496e-06	gain
chr1	15720903	15720952	50	*	54	99	0.545454545454545	57	78	0.730769230769231	7	CHH	1	0.0135585659227118	gain
chr1	15721903	15722002	100	*	60	340	0.176470588235294	102	299	0.341137123745819	26	CHH	1	7.3050648154648e-06	gain
chr1	15904853	15904902	50	*	19	98	0.193877551020408	33	77	0.428571428571429	7	CHH	1	0.00125820953044499	gain
chr1	16042253	16042302	50	*	253	425	0.595294117647059	73	275	0.265454545454545	11	CHH	-1	5.79187599404581e-16	loss
chr1	16044653	16044702	50	*	12	131	0.0916030534351145	30	93	0.32258064516129	11	CHH	1	5.1511512484642e-05	gain
chr1	16283703	16283752	50	*	82	124	0.661290322580645	47	94	0.5	8	CHH	-1	0.0192342205771806	loss
chr1	16294053	16294102	50	*	24	68	0.352941176470588	14	77	0.181818181818182	8	CHH	-1	0.0242049585961696	loss
chr1	16373803	16373852	50	*	74	287	0.257839721254355	17	172	0.0988372093023256	8	CHH	-1	7.62662127041795e-05	loss
chr1	16379903	16379952	50	*	49	157	0.312101910828025	89	188	0.473404255319149	13	CHH	1	0.00353651382966291	gain
chr1	16489203	16489252	50	*	52	242	0.214876033057851	81	175	0.462857142857143	11	CHH	1	7.82617274309175e-07	gain
