seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType
chr1	630953	631002	50	*	28	149	0.187919463087248	57	139	0.410071942446043	4	CG	1	9.05710372710717e-05	gain
chr1	631853	631902	50	*	9	156	0.0576923076923077	39	177	0.220338983050847	6	CG	1	3.43850851259245e-05	gain
chr1	644203	644252	50	*	66	268	0.246268656716418	89	202	0.440594059405941	4	CG	1	2.40023787478609e-05	gain
chr1	651953	652002	50	*	136	195	0.697435897435897	114	214	0.532710280373832	4	CG	-1	0.00102339058467602	loss
chr1	687753	687802	50	*	44	177	0.248587570621469	79	118	0.669491525423729	5	CG	1	1.09591964639568e-11	gain
chr1	691703	691752	50	*	37	197	0.187817258883249	44	112	0.392857142857143	4	CG	1	0.000220925175906081	gain
chr1	723303	723352	50	*	8	218	0.036697247706422	44	174	0.252873563218391	4	CG	1	1.5917861988395e-09	gain
chr1	739803	739852	50	*	86	126	0.682539682539683	42	97	0.43298969072165	4	CG	-1	0.000329153960058566	loss
chr1	760153	760202	50	*	194	224	0.866071428571429	141	232	0.607758620689655	6	CG	-1	2.51108332962363e-09	loss
chr1	763153	763202	50	*	129	161	0.801242236024845	64	105	0.60952380952381	4	CG	-1	0.000977189368742135	loss
chr1	771803	771852	50	*	70	76	0.921052631578947	32	46	0.695652173913043	4	CG	-1	0.00232737690940454	loss
chr1	778603	778652	50	*	79	243	0.325102880658436	150	167	0.898203592814371	6	CG	1	7.81255516751736e-31	gain
chr1	803803	803852	50	*	88	225	0.391111111111111	150	213	0.704225352112676	6	CG	1	3.68328275390789e-10	gain
chr1	805253	805302	50	*	27	122	0.221311475409836	1	110	0.00909090909090909	4	CG	-1	5.73111489564042e-07	loss
chr1	833403	833452	50	*	122	174	0.701149425287356	45	140	0.321428571428571	4	CG	-1	1.91726666815613e-10	loss
chr1	847053	847102	50	*	130	178	0.730337078651685	103	212	0.485849056603774	4	CG	-1	2.5897639581043e-06	loss
chr1	857503	857552	50	*	217	237	0.915611814345992	106	183	0.579234972677596	4	CG	-1	8.29816950521524e-15	loss
chr1	869153	869202	50	*	183	234	0.782051282051282	100	180	0.555555555555556	4	CG	-1	3.38434321162273e-06	loss
chr1	882603	882652	50	*	160	166	0.963855421686747	104	142	0.732394366197183	4	CG	-1	2.17297354918304e-08	loss
chr1	937703	937752	50	*	332	336	0.988095238095238	220	264	0.833333333333333	6	CG	-1	8.61758935585127e-12	loss
chr1	987153	987202	50	*	134	196	0.683673469387755	204	244	0.836065573770492	6	CG	1	0.000366137069530602	gain
chr1	994353	994402	50	*	85	204	0.416666666666667	89	156	0.57051282051282	4	CG	1	0.00466330848453973	gain
chr1	995103	995152	50	*	148	161	0.919254658385093	61	97	0.628865979381443	4	CG	-1	7.31815744748966e-08	loss
chr1	1002903	1002952	50	*	134	163	0.822085889570552	96	146	0.657534246575342	4	CG	-1	0.00135656443700946	loss
chr1	1039253	1039302	50	*	102	155	0.658064516129032	147	169	0.869822485207101	4	CG	1	1.36812889464998e-05	gain
chr1	1044653	1044702	50	*	51	85	0.6	36	92	0.391304347826087	4	CG	-1	0.00739766863973703	loss
chr1	1044703	1044752	50	*	43	168	0.255952380952381	103	164	0.628048780487805	6	CG	1	7.59461252761822e-11	gain
chr1	1045853	1045902	50	*	20	211	0.0947867298578199	47	187	0.251336898395722	4	CG	1	7.69482683129379e-05	gain
chr1	1046453	1046502	50	*	80	143	0.559440559440559	102	123	0.829268292682927	4	CG	1	6.62037823327197e-06	gain
chr1	1089203	1089252	50	*	122	189	0.645502645502645	45	133	0.338345864661654	4	CG	-1	2.72790540819448e-07	loss
chr1	1120403	1120452	50	*	54	109	0.495412844036697	32	93	0.344086021505376	4	CG	-1	0.0334719721541535	loss
chr1	1120603	1120652	50	*	111	168	0.660714285714286	87	187	0.46524064171123	6	CG	-1	0.000383858028607142	loss
chr1	1133953	1134002	50	*	133	219	0.607305936073059	53	183	0.289617486338798	4	CG	-1	1.22812212342354e-09	loss
chr1	1138403	1138452	50	*	102	137	0.744525547445255	114	124	0.919354838709677	4	CG	1	0.000353751463592828	gain
chr1	1146003	1146052	50	*	37	129	0.286821705426357	62	106	0.584905660377358	4	CG	1	1.19588446021145e-05	gain
chr1	1158203	1158252	50	*	82	166	0.493975903614458	100	148	0.675675675675676	4	CG	1	0.00164804815234675	gain
chr1	1165103	1165202	100	*	146	282	0.517730496453901	59	184	0.320652173913043	8	CG	-1	4.93701294373569e-05	loss
chr1	1183453	1183502	50	*	6	130	0.0461538461538462	31	106	0.292452830188679	4	CG	1	5.49602910001664e-07	gain
chr1	1191603	1191652	50	*	147	154	0.954545454545455	74	111	0.666666666666667	4	CG	-1	3.04576969071648e-09	loss
chr1	1196503	1196552	50	*	0	142	0	24	108	0.222222222222222	4	CG	1	2.18242233212204e-09	gain
chr1	1230803	1230852	50	*	223	326	0.684049079754601	93	178	0.52247191011236	8	CG	-1	0.000683404008896339	loss
chr1	1251253	1251302	50	*	70	95	0.736842105263158	33	81	0.407407407407407	4	CG	-1	2.84334891209772e-05	loss
chr1	1261553	1261602	50	*	45	84	0.535714285714286	24	85	0.282352941176471	4	CG	-1	0.00127065863838916	loss
chr1	1261853	1261902	50	*	114	121	0.942148760330578	64	115	0.556521739130435	4	CG	-1	1.36681046025412e-11	loss
chr1	1316703	1316752	50	*	82	115	0.71304347826087	54	126	0.428571428571429	4	CG	-1	1.92563809555319e-05	loss
chr1	1331903	1331952	50	*	144	183	0.786885245901639	159	167	0.952095808383233	4	CG	1	7.99578995635063e-06	gain
chr1	1343503	1343552	50	*	90	160	0.5625	40	122	0.327868852459016	4	CG	-1	0.000172235490294866	loss
chr1	1345853	1345902	50	*	96	196	0.489795918367347	107	149	0.718120805369127	4	CG	1	4.60194711989564e-05	gain
chr1	1350103	1350202	100	*	20	297	0.0673400673400673	78	265	0.294339622641509	8	CG	1	1.06665015759415e-11	gain
chr1	1364553	1364602	50	*	33	99	0.333333333333333	40	73	0.547945205479452	4	CG	1	0.00837125032218678	gain
chr1	1371353	1371402	50	*	151	238	0.634453781512605	146	174	0.839080459770115	4	CG	1	9.71614630489897e-06	gain
chr1	1374203	1374252	50	*	4	207	0.0193236714975845	39	226	0.172566371681416	6	CG	1	9.2251614916023e-08	gain
chr1	1394153	1394202	50	*	138	176	0.784090909090909	180	189	0.952380952380952	6	CG	1	3.40965690297682e-06	gain
chr1	1400353	1400402	50	*	31	335	0.0925373134328358	77	214	0.35981308411215	6	CG	1	4.44695302198296e-13	gain
chr1	1418053	1418102	50	*	21	115	0.182608695652174	4	129	0.0310077519379845	4	CG	-1	0.000144621324899888	loss
chr1	1420803	1420852	50	*	276	367	0.752043596730245	158	324	0.487654320987654	8	CG	-1	9.08183732550701e-12	loss
chr1	1422353	1422402	50	*	53	210	0.252380952380952	13	166	0.0783132530120482	4	CG	-1	1.84404644207524e-05	loss
chr1	1443353	1443402	50	*	143	211	0.677725118483412	149	171	0.871345029239766	4	CG	1	2.08737236136162e-05	gain
chr1	1496653	1496702	50	*	96	164	0.585365853658537	37	102	0.362745098039216	6	CG	-1	0.000835708391654073	loss
chr1	1497953	1498002	50	*	47	199	0.236180904522613	83	124	0.669354838709677	4	CG	1	1.77847706976181e-13	gain
chr1	1503753	1503802	50	*	4	196	0.0204081632653061	55	169	0.325443786982249	4	CG	1	3.90661752003746e-15	gain
chr1	1512103	1512152	50	*	178	307	0.579804560260586	162	208	0.778846153846154	8	CG	1	6.95431334268484e-06	gain
chr1	1513453	1513502	50	*	154	188	0.819148936170213	91	136	0.669117647058823	4	CG	-1	0.00292534851349853	loss
chr1	1520803	1520852	50	*	131	211	0.62085308056872	100	218	0.458715596330275	4	CG	-1	0.00123729553425293	loss
chr1	1521053	1521102	50	*	109	192	0.567708333333333	58	168	0.345238095238095	4	CG	-1	6.01292174677023e-05	loss
chr1	1522653	1522702	50	*	58	198	0.292929292929293	2	159	0.0125786163522013	4	CG	-1	1.55290838570786e-13	loss
chr1	1528103	1528152	50	*	36	217	0.165898617511521	101	242	0.417355371900826	4	CG	1	1.85877150336953e-08	gain
chr1	1551503	1551552	50	*	154	234	0.658119658119658	94	185	0.508108108108108	4	CG	-1	0.00307400839222294	loss
chr1	1573203	1573252	50	*	38	99	0.383838383838384	13	75	0.173333333333333	4	CG	-1	0.00301910527226168	loss
chr1	1600003	1600052	50	*	53	194	0.27319587628866	95	155	0.612903225806452	4	CG	1	1.21760141817232e-09	gain
chr1	1637053	1637102	50	*	68	238	0.285714285714286	91	202	0.450495049504951	6	CG	1	0.000648267064289532	gain
chr1	1643753	1643802	50	*	119	195	0.61025641025641	161	184	0.875	4	CG	1	1.48013863525068e-08	gain
chr1	1645303	1645352	50	*	123	139	0.884892086330935	70	97	0.721649484536082	3	CG	-1	0.00227521171757722	loss
chr1	1645503	1645552	50	*	96	142	0.676056338028169	66	126	0.523809523809524	4	CG	-1	0.013078188857904	loss
chr1	1656253	1656302	50	*	41	123	0.333333333333333	61	120	0.508333333333333	4	CG	1	0.0070555709028681	gain
chr1	1658903	1658952	50	*	106	119	0.890756302521008	97	135	0.718518518518519	3	CG	-1	0.00110972005148796	loss
chr1	1669553	1669602	50	*	82	199	0.412060301507538	44	187	0.235294117647059	6	CG	-1	0.000327888561671314	loss
chr1	1672753	1672802	50	*	100	199	0.50251256281407	130	156	0.833333333333333	4	CG	1	3.67172954735695e-10	gain
chr1	1673403	1673452	50	*	86	144	0.597222222222222	101	134	0.753731343283582	4	CG	1	0.00770673874364264	gain
chr1	1691853	1691902	50	*	95	314	0.302547770700637	17	268	0.0634328358208955	8	CG	-1	4.85807389511955e-13	loss
chr1	1714453	1714652	200	*	126	469	0.26865671641791	189	431	0.438515081206497	16	CG	1	3.31848811415152e-07	gain
chr1	1758303	1758352	50	*	21	106	0.19811320754717	34	81	0.419753086419753	4	CG	1	0.00149750045543075	gain
chr1	1810603	1810652	50	*	37	121	0.305785123966942	68	107	0.635514018691589	4	CG	1	1.93718101516157e-06	gain
chr1	1813953	1814002	50	*	71	117	0.606837606837607	84	108	0.777777777777778	3	CG	1	0.00688660499722503	gain
chr1	1814103	1814152	50	*	113	168	0.672619047619048	121	146	0.828767123287671	4	CG	1	0.00214566937419544	gain
chr1	1827603	1827652	50	*	75	153	0.490196078431373	37	150	0.246666666666667	4	CG	-1	3.14131154087079e-05	loss
chr1	1828103	1828152	50	*	109	182	0.598901098901099	84	109	0.770642201834862	4	CG	1	0.0036178848469605	gain
chr1	1834503	1834552	50	*	189	242	0.78099173553719	86	166	0.518072289156627	4	CG	-1	1.28212035322861e-07	loss
chr1	1841603	1841652	50	*	129	189	0.682539682539683	76	169	0.449704142011834	4	CG	-1	2.17582342975714e-05	loss
chr1	1841753	1841802	50	*	121	213	0.568075117370892	150	182	0.824175824175824	4	CG	1	1.48191575808445e-07	gain
chr1	1841903	1841952	50	*	65	119	0.546218487394958	29	98	0.295918367346939	4	CG	-1	0.000455653562086019	loss
chr1	1842203	1842252	50	*	112	137	0.817518248175182	61	101	0.603960396039604	8	CG	-1	0.000522029536828719	loss
chr1	1848203	1848252	50	*	90	176	0.511363636363636	40	140	0.285714285714286	6	CG	-1	9.29014492822158e-05	loss
chr1	1859703	1859752	50	*	124	134	0.925373134328358	84	117	0.717948717948718	4	CG	-1	3.31952742497856e-05	loss
chr1	1875003	1875052	50	*	153	179	0.854748603351955	99	157	0.630573248407643	3	CG	-1	5.78609797307379e-06	loss
chr1	1891603	1891652	50	*	36	169	0.21301775147929	9	160	0.05625	4	CG	-1	7.01781165395407e-05	loss
chr1	1945103	1945152	50	*	83	143	0.58041958041958	143	193	0.740932642487047	6	CG	1	0.00266392066868163	gain
chr1	1961603	1961652	50	*	115	309	0.372168284789644	47	239	0.196652719665272	6	CG	-1	1.72654097229713e-05	loss
chr1	1962853	1962902	50	*	147	162	0.907407407407407	93	136	0.683823529411765	4	CG	-1	3.87807902737454e-06	loss
chr1	1990603	1990702	100	*	169	289	0.58477508650519	67	193	0.347150259067358	8	CG	-1	3.05972690550127e-07	loss
chr1	1991003	1991102	100	*	222	432	0.513888888888889	107	431	0.248259860788863	8	CG	-1	8.30914034594603e-16	loss
chr1	1993403	1993452	50	*	60	153	0.392156862745098	70	121	0.578512396694215	6	CG	1	0.00281320538549608	gain
chr1	2001553	2001602	50	*	48	197	0.243654822335025	45	113	0.398230088495575	4	CG	1	0.00533398649001963	gain
chr1	2006053	2006102	50	*	134	182	0.736263736263736	123	138	0.891304347826087	4	CG	1	0.000793008466638374	gain
chr1	2019103	2019152	50	*	65	149	0.436241610738255	38	139	0.273381294964029	3	CG	-1	0.00520280032158796	loss
chr1	2040153	2040202	50	*	184	193	0.953367875647668	97	122	0.795081967213115	3	CG	-1	3.86549453497711e-05	loss
chr1	2050203	2050252	50	*	30	162	0.185185185185185	5	143	0.034965034965035	4	CG	-1	4.4403102165938e-05	loss
chr1	2050403	2050452	50	*	90	173	0.520231213872832	119	150	0.793333333333333	4	CG	1	7.55924381397507e-07	gain
chr1	2052153	2052202	50	*	21	127	0.165354330708661	0	112	0	4	CG	-1	2.06475889883958e-06	loss
chr1	2067803	2067852	50	*	123	194	0.634020618556701	67	153	0.437908496732026	4	CG	-1	0.000466021720627813	loss
chr1	2080503	2080552	50	*	87	160	0.54375	57	154	0.37012987012987	4	CG	-1	0.00267239624593978	loss
chr1	2081253	2081302	50	*	81	181	0.447513812154696	44	159	0.276729559748428	5	CG	-1	0.00189533884915498	loss
chr1	2082103	2082152	50	*	197	209	0.942583732057416	163	207	0.78743961352657	4	CG	-1	6.534386290236e-06	loss
chr1	2104453	2104502	50	*	261	300	0.87	168	235	0.714893617021277	5	CG	-1	2.12767868375404e-05	loss
chr1	2137903	2137952	50	*	24	128	0.1875	82	138	0.594202898550725	3	CG	1	6.56499685785135e-11	gain
chr1	2138303	2138352	50	*	186	234	0.794871794871795	194	198	0.97979797979798	6	CG	1	3.99204913030832e-10	gain
chr1	2138653	2138702	50	*	106	214	0.495327102803738	163	217	0.751152073732719	6	CG	1	4.05493199037305e-08	gain
chr1	2143953	2144002	50	*	0	135	0	21	114	0.184210526315789	3	CG	1	9.67377918488861e-08	gain
chr1	2145603	2145652	50	*	104	166	0.626506024096386	137	150	0.913333333333333	4	CG	1	5.66338463925475e-09	gain
chr1	2157753	2157802	50	*	215	313	0.686900958466454	122	279	0.437275985663082	8	CG	-1	5.82682640968744e-09	loss
chr1	2171803	2171852	50	*	55	222	0.247747747747748	9	158	0.0569620253164557	4	CG	-1	9.87088763678998e-07	loss
chr1	2177153	2177202	50	*	109	110	0.990909090909091	90	109	0.825688073394495	4	CG	-1	1.83136096072235e-05	loss
chr1	2191453	2191602	150	*	282	592	0.476351351351351	149	480	0.310416666666667	20	CG	-1	1.27122319186068e-07	loss
chr1	2197203	2197352	150	*	152	579	0.262521588946459	195	452	0.43141592920354	16	CG	1	6.13268316861028e-08	gain
chr1	2203203	2203252	50	*	77	105	0.733333333333333	53	94	0.563829787234043	4	CG	-1	0.017312864212374	loss
chr1	2216553	2216602	50	*	73	114	0.640350877192982	48	98	0.489795918367347	4	CG	-1	0.0369046431961061	loss
chr1	2217453	2217502	50	*	1	189	0.00529100529100529	28	126	0.222222222222222	4	CG	1	1.54841139679451e-10	gain
chr1	2232603	2232652	50	*	28	139	0.201438848920863	0	153	0	4	CG	-1	1.27517809413461e-09	loss
chr1	2246553	2246602	50	*	108	165	0.654545454545455	88	106	0.830188679245283	4	CG	1	0.00248161053567331	gain
chr1	2247103	2247152	50	*	82	208	0.394230769230769	45	198	0.227272727272727	4	CG	-1	0.000541748793744418	loss
chr1	2258653	2258702	50	*	64	230	0.278260869565217	120	267	0.449438202247191	6	CG	1	0.000143563020403551	gain
chr1	2322753	2322802	50	*	54	146	0.36986301369863	25	116	0.21551724137931	3	CG	-1	0.00761417555676113	loss
chr1	2332503	2332552	50	*	154	176	0.875	93	148	0.628378378378378	4	CG	-1	6.78962116430267e-07	loss
chr1	2332953	2333002	50	*	54	169	0.319526627218935	134	182	0.736263736263736	4	CG	1	8.14141255436952e-14	gain
chr1	2344903	2344952	50	*	48	204	0.235294117647059	15	197	0.0761421319796954	4	CG	-1	2.91131242842643e-05	loss
chr1	2348403	2348452	50	*	243	273	0.89010989010989	127	192	0.661458333333333	4	CG	-1	1.31925292228088e-08	loss
chr1	2352103	2352152	50	*	103	193	0.533678756476684	64	174	0.367816091954023	4	CG	-1	0.00199757805891327	loss
chr1	2352803	2352852	50	*	215	221	0.972850678733032	184	231	0.796536796536797	4	CG	-1	6.18830072230146e-09	loss
chr1	2374753	2374802	50	*	68	130	0.523076923076923	35	106	0.330188679245283	3	CG	-1	0.00417893199210119	loss
chr1	2386753	2386802	50	*	4	103	0.0388349514563107	21	81	0.259259259259259	4	CG	1	3.26742971985442e-05	gain
chr1	2395253	2395302	50	*	102	104	0.980769230769231	91	112	0.8125	4	CG	-1	6.27104923641258e-05	loss
chr1	2403303	2403352	50	*	1	151	0.00662251655629139	29	173	0.167630057803468	4	CG	1	2.68778044952695e-07	gain
chr1	2419953	2420002	50	*	10	170	0.0588235294117647	24	95	0.252631578947368	4	CG	1	2.55043795942829e-05	gain
chr1	2422853	2422902	50	*	78	206	0.378640776699029	26	123	0.211382113821138	4	CG	-1	0.00249792947159077	loss
chr1	2449403	2449452	50	*	104	177	0.587570621468927	123	159	0.773584905660377	4	CG	1	0.000420913630782918	gain
chr1	2454903	2454952	50	*	148	221	0.669683257918552	69	167	0.413173652694611	4	CG	-1	1.70220937655592e-06	loss
chr1	2512553	2512602	50	*	116	137	0.846715328467153	74	164	0.451219512195122	4	CG	-1	6.46594865242129e-12	loss
chr1	2518403	2518452	50	*	118	203	0.58128078817734	45	163	0.276073619631902	4	CG	-1	2.23422311869893e-08	loss
chr1	2542303	2542352	50	*	250	260	0.961538461538462	135	212	0.636792452830189	6	CG	-1	5.22768998412854e-19	loss
chr1	2557103	2557152	50	*	100	154	0.649350649350649	154	177	0.870056497175141	4	CG	1	5.31679326720127e-06	gain
chr1	2564153	2564202	50	*	132	185	0.713513513513514	145	156	0.92948717948718	4	CG	1	5.22413788169446e-07	gain
chr1	2577003	2577052	50	*	81	170	0.476470588235294	42	176	0.238636363636364	4	CG	-1	8.89594320050391e-06	loss
chr1	2585053	2585102	50	*	26	160	0.1625	47	126	0.373015873015873	6	CG	1	0.000109737423131314	gain
chr1	2593603	2593652	50	*	76	157	0.484076433121019	30	143	0.20979020979021	4	CG	-1	1.73709661662258e-06	loss
chr1	2598203	2598352	150	*	171	520	0.328846153846154	223	416	0.536057692307692	12	CG	1	1.39058879850541e-09	gain
chr1	2605753	2605802	50	*	90	132	0.681818181818182	84	97	0.865979381443299	4	CG	1	0.00194944045381323	gain
chr1	2636803	2636852	50	*	94	123	0.764227642276423	110	112	0.982142857142857	4	CG	1	8.77702967909445e-07	gain
chr1	2643203	2643252	50	*	224	306	0.73202614379085	208	229	0.908296943231441	6	CG	1	6.90145254795911e-07	gain
chr1	2693003	2693052	50	*	91	163	0.558282208588957	115	144	0.798611111111111	4	CG	1	2.05228047296025e-05	gain
chr1	2704103	2704152	50	*	264	284	0.929577464788732	166	223	0.744394618834081	6	CG	-1	9.09916444652849e-09	loss
chr1	2704453	2704502	50	*	89	158	0.563291139240506	110	140	0.785714285714286	4	CG	1	4.70929650980884e-05	gain
chr1	2706503	2706552	50	*	79	168	0.470238095238095	121	155	0.780645161290323	4	CG	1	3.50020054247807e-08	gain
chr1	2726903	2726952	50	*	162	320	0.50625	76	278	0.273381294964029	6	CG	-1	2.90992072075296e-08	loss
chr1	2731303	2731352	50	*	5	197	0.0253807106598985	46	227	0.202643171806167	6	CG	1	1.65834226083022e-08	gain
chr1	2731703	2731752	50	*	256	281	0.911032028469751	144	196	0.73469387755102	7	CG	-1	1.33723858501894e-06	loss
chr1	2745753	2745802	50	*	104	132	0.787878787878788	110	116	0.948275862068966	4	CG	1	0.000453377207208301	gain
chr1	2767703	2767752	50	*	36	190	0.189473684210526	64	165	0.387878787878788	3	CG	1	8.70522791086808e-05	gain
chr1	2780353	2780402	50	*	182	266	0.684210526315789	156	183	0.852459016393443	4	CG	1	9.15536243829728e-05	gain
chr1	2780553	2780602	50	*	114	193	0.590673575129534	43	136	0.316176470588235	5	CG	-1	3.11845227500334e-06	loss
chr1	2796653	2796702	50	*	150	183	0.819672131147541	140	143	0.979020979020979	4	CG	1	3.74345552606312e-06	gain
chr1	2801353	2801402	50	*	126	174	0.724137931034483	123	134	0.917910447761194	4	CG	1	3.17902551775139e-05	gain
chr1	2836803	2837002	200	*	79	547	0.144424131627057	183	404	0.452970297029703	10	CG	1	7.69092173189542e-24	gain
chr1	2860253	2860302	50	*	69	142	0.485915492957746	62	95	0.652631578947368	4	CG	1	0.0124831041604456	gain
chr1	2881503	2881552	50	*	114	117	0.974358974358974	74	102	0.725490196078431	4	CG	-1	2.50258203788401e-07	loss
chr1	2881953	2882052	100	*	126	283	0.445229681978799	23	159	0.144654088050314	8	CG	-1	3.27282162964103e-10	loss
chr1	2892203	2892252	50	*	202	296	0.682432432432432	187	211	0.886255924170616	5	CG	1	1.5071163562979e-07	gain
chr1	2901803	2901852	50	*	111	192	0.578125	108	146	0.73972602739726	3	CG	1	0.00318028221636683	gain
chr1	2928703	2928752	50	*	144	221	0.65158371040724	77	193	0.398963730569948	4	CG	-1	8.15537289305004e-07	loss
chr1	3019403	3019452	50	*	137	276	0.496376811594203	132	202	0.653465346534653	4	CG	1	0.000995993681090465	gain
chr1	3027503	3027552	50	*	125	179	0.698324022346369	162	179	0.905027932960894	4	CG	1	2.98455272895927e-06	gain
chr1	3055003	3055052	50	*	97	121	0.801652892561983	49	89	0.550561797752809	4	CG	-1	0.00020642080595032	loss
chr1	3125853	3125902	50	*	102	102	1	38	45	0.844444444444444	4	CG	-1	0.000268149074449038	loss
chr1	3129303	3129352	50	*	132	161	0.819875776397516	140	144	0.972222222222222	4	CG	1	2.22391579770339e-05	gain
chr1	3162653	3162702	50	*	97	127	0.763779527559055	65	120	0.541666666666667	4	CG	-1	0.000411865371290611	loss
chr1	3186553	3186602	50	*	148	190	0.778947368421053	141	147	0.959183673469388	4	CG	1	3.01988420370273e-06	gain
chr1	3204203	3204252	50	*	72	101	0.712871287128713	35	71	0.492957746478873	3	CG	-1	0.00464974026830974	loss
chr1	3256053	3256102	50	*	141	192	0.734375	89	202	0.440594059405941	4	CG	-1	1.99770157174877e-08	loss
chr1	3295303	3295352	50	*	56	198	0.282828282828283	4	166	0.0240963855421687	4	CG	-1	1.81538238604167e-11	loss
chr1	3309753	3309802	50	*	16	70	0.228571428571429	34	75	0.453333333333333	6	CG	1	0.00581700505849477	gain
chr1	3309803	3309852	50	*	87	136	0.639705882352941	70	145	0.482758620689655	8	CG	-1	0.00910024093014271	loss
chr1	3310353	3310452	100	*	25	148	0.168918918918919	62	131	0.473282442748092	8	CG	1	1.52587995041103e-07	gain
